Time,Tx,Transaction Hash URL,Token,Profit,Cost,Revenue
2024-06-14 23:55:02,0xf67…bc147,https://eigenphi.io/mev/bsc/tx/0xf676588fdb418abeb3b01002474d90924aa3b373d7d24c287b65bc5774abc147,"…
…",$0.58,$0.24,$0.81
"a few seconds ago
items per page:
20 - 30",,,,,,
2024-06-14 23:54:56,0x25c…cf7f0,https://eigenphi.io/mev/bsc/tx/0x25c2ebaa2a5ab5a49623bb84d0a713b9368d93c7083fce7e45f14a8e428cf7f0,"…
…",$1.44,$0.37,$1.82
2024-06-14 23:54:56,0x8c0…92e9e,https://eigenphi.io/mev/bsc/tx/0x8c0f76c534bcdb86dfe0dd4efe39928b593247608d2e6a54aa8f5bfdafe92e9e,"…
…",$0.12,$0.27,$0.39
2024-06-14 23:54:35,0xcb5…afb7a,https://eigenphi.io/mev/bsc/tx/0xcb59a7c3f1ac133b73dabb0064dbc386948b4ed8db856b296055c79196eafb7a,"…
…",$1.39,$1.43,$2.82
2024-06-14 23:54:08,0xfc1…e680f,https://eigenphi.io/mev/bsc/tx/0xfc1f1da4aa3e1854085c5813d5ff7adc4a30b1c087eaa9d5a3437bd9dd3e680f,"…
…",$0.08,$0.21,$0.29
2024-06-14 23:53:47,0x71f…19a93,https://eigenphi.io/mev/bsc/tx/0x71fefef4ee165027bfca857d2f6b96e34d51882450f9a0768501fdc7b3519a93,"…
…",$0.10,$0.70,$0.81
2024-06-14 23:53:38,0x8dd…46803,https://eigenphi.io/mev/bsc/tx/0x8dd415c81a4c31ee8ba8084ce469f5c561d21bc3e7cd0aa6e63ff22a79846803,"…
…",$0.14,$0.17,$0.31
2024-06-14 23:53:32,0x0f1…b8358,https://eigenphi.io/mev/bsc/tx/0x0f14532019958bd1cd743efd065cefab3b782136d921289ffddf7d67e79b8358,"…
…",$0.62,$0.83,$1.45
2024-06-14 23:53:29,0x76a…73cd8,https://eigenphi.io/mev/bsc/tx/0x76abcdaedc07100bb51768a931ddb826c306986cb89391106f13a657c8673cd8,"…
…",$0.11,$0.18,$0.29
2024-06-14 23:53:14,0xba2…5d0e2,https://eigenphi.io/mev/bsc/tx/0xba2b4f41188c26b98a5e0275391da5d031d54274a6729b15724d0ef9f0b5d0e2,"…
…",$0.44,$0.32,$0.76
2024-06-14 23:52:40,0xb7a…f556a,https://eigenphi.io/mev/bsc/tx/0xb7a241b01577b85d88ba486f6dfe0780d977dc5ea00112eb8d6798ee52af556a,"…
…",$0.61,$0.50,$1.11
"a few seconds ago
items per page:
30 - 40",,,,,,
2024-06-14 23:52:37,0x083…03d7d,https://eigenphi.io/mev/bsc/tx/0x083a6f36a3258989c2302d81a3a00e880df54f2d29ccc445390f314bda003d7d,"…
…",$10.07,$0.20,$10.27
2024-06-14 23:52:25,0x5f3…4c2a9,https://eigenphi.io/mev/bsc/tx/0x5f388fe8619f811fb593e90f1013d25e9450761e74f0ec3eb7cc8c6fd754c2a9,"…
…",-$0.10,$0.68,$0.58
2024-06-14 23:52:11,0x39c…8abe8,https://eigenphi.io/mev/bsc/tx/0x39c5415113b0617759c0c1f96b8f9e8c3defef60fb4869352af66929e038abe8,"…
…",$1.38,$0.13,$1.51
2024-06-14 23:52:11,0x7a1…ec084,https://eigenphi.io/mev/bsc/tx/0x7a1bf4ab365e143e4bdfda0e1f09d67c3979aec2c855f5d1f7842c7c959ec084,"…
…",$3.43,$0.17,$3.60
2024-06-14 23:51:56,0x62d…efd09,https://eigenphi.io/mev/bsc/tx/0x62d31e95512a083d643bf62ad32c3ca217dba06cdb96e7dd558c59c44edefd09,"…
…",$3.48,$0.25,$3.74
2024-06-14 23:51:56,0x39d…c54a4,https://eigenphi.io/mev/bsc/tx/0x39d6667afc3d8485a5fef4155a75afe5516490853f720f7f4d6df2da373c54a4,"…
…",-$4.38,$0.19,-$4.19
2024-06-14 23:51:56,0x6b8…c92e0,https://eigenphi.io/mev/bsc/tx/0x6b8719bca727ca357ee8965e02bae055bc6229ff6ca43bf64496a2c4d6ec92e0,"…
…",$8.15,$0.16,$8.31
2024-06-14 23:51:35,0xa23…c5b60,https://eigenphi.io/mev/bsc/tx/0xa234b019e24a83f0f9ebd57c9ea9650368a522e087039e2020b472d155fc5b60,"…
…",$1.44,$0.39,$1.83
2024-06-14 23:51:32,0x71c…68a90,https://eigenphi.io/mev/bsc/tx/0x71c54e4cbe15edd54a636dfa88981a3e34a6dbc69cc4dab51fb57ed363868a90,"…
…",$0.25,$0.31,$0.56
2024-06-14 23:50:52,0x3e6…53f94,https://eigenphi.io/mev/bsc/tx/0x3e671e94922817f6cb9657645d93b7008cca368cbeeef5e182ae3baba7d53f94,"…
…",$0.74,$0.35,$1.09
"a few seconds ago
items per page:
40 - 50",,,,,,
2024-06-14 23:50:22,0x168…6ef7c,https://eigenphi.io/mev/bsc/tx/0x168247cbbeeb4535b8e0b39c519014d3dac6c6cd4079f37d82397e5e53c6ef7c,"…
…",$0.38,$0.25,$0.62
2024-06-14 23:50:13,0xe16…ebde8,https://eigenphi.io/mev/bsc/tx/0xe1608cca46473334e1748ee95bdca59d0f54346c7ea06498f0eac86c2c8ebde8,"…
…",$0.02,$0.29,$0.31
2024-06-14 23:50:10,0x2db…208dd,https://eigenphi.io/mev/bsc/tx/0x2db4ed26005f4700e0a3392eba8e28f4324314096a7c03accc3b5d4e6c4208dd,"…
…",$1.35,$0.14,$1.49
2024-06-14 23:50:04,0xb4e…17e2b,https://eigenphi.io/mev/bsc/tx/0xb4eaf71586f970ade8ca1173676abb07e95f8f9ba0efcca4353b6cf86bc17e2b,"…
…",$0.02,$0.18,$0.20
2024-06-14 23:50:01,0x610…3e77b,https://eigenphi.io/mev/bsc/tx/0x61019a1ef2cd3a6d552bc148f299a1364a9e7fd7f81105b675cfd15a4ef3e77b,"…
…",$0.14,$0.14,$0.28
2024-06-14 23:49:55,0xbbf…beee4,https://eigenphi.io/mev/bsc/tx/0xbbf0c520baab1421cb52e309efee438343fb8c7589c76f761dc4c959cd9beee4,"…
…",$0.03,$0.25,$0.28
2024-06-14 23:49:55,0xee7…3789b,https://eigenphi.io/mev/bsc/tx/0xee758088145f105dfe407da3a6909c4215dd4318db90a3cbaf3f763f95b3789b,"…
…",$0.12,$0.48,$0.60
2024-06-14 23:49:52,0x63e…f4160,https://eigenphi.io/mev/bsc/tx/0x63e80a2019f6888c68eca8e05ee25ca7b9ebdc0a3c75150fb708b593cd1f4160,"…
…",$1.52,$0.87,$2.38
2024-06-14 23:49:52,0xa77…52f94,https://eigenphi.io/mev/bsc/tx/0xa773a088d31b11e006ab8970ccaf9fcac66d94204ea5b4325f60c32cd7352f94,"…
…",$1.50,$0.67,$2.17
2024-06-14 23:49:10,0x05e…bd12d,https://eigenphi.io/mev/bsc/tx/0x05e7db783c9ae0b00c347db585738f5b6c0f31dd6e0ba7699e1b58dbaafbd12d,"…
…",$0.70,$0.96,$1.66
"a few seconds ago
items per page:
50 - 60",,,,,,
2024-06-14 23:49:07,0x419…98440,https://eigenphi.io/mev/bsc/tx/0x419bbfb41a999f637f9f31e6082a9376aebb85866c5d6e70dad599b53c098440,"…
…",$0.70,$0.38,$1.08
2024-06-14 23:49:07,0x1a2…88e28,https://eigenphi.io/mev/bsc/tx/0x1a2f2cf7832a67fb7f66260f1b171860e063c8e731138a198825df2613d88e28,"…
…",$0.33,$0.29,$0.62
2024-06-14 23:49:01,0x2c4…348eb,https://eigenphi.io/mev/bsc/tx/0x2c404776ee85be99bb8b5786a9709362ae7ade7ee41ff2525dbedd15d36348eb,"…
…",$4.09,$1.16,$5.26
2024-06-14 23:49:01,0xc04…dd234,https://eigenphi.io/mev/bsc/tx/0xc04409b010c9b788d5276a3770fa3441808868cf03a05d24c95081d4c90dd234,"…
…",$0.18,$0.38,$0.56
2024-06-14 23:48:58,0xa2d…d218a,https://eigenphi.io/mev/bsc/tx/0xa2dd85d9bbac4d699598498105b79fa57f6624895f68fb892ea43935cbdd218a,"…
…",$0.26,$0.38,$0.64
2024-06-14 23:48:55,0x13e…3cdeb,https://eigenphi.io/mev/bsc/tx/0x13e39217935833afaea31e1d86ed334b477f4778b3d30577f9e27e7bfee3cdeb,"…
…",$0.30,$0.37,$0.67
2024-06-14 23:48:45,0x095…5bcc0,https://eigenphi.io/mev/bsc/tx/0x095c7b88d8e65b8d6a8ea32d375fd70fce932707dfe6ab47ff11691bfff5bcc0,"…
…",$0.87,$4.36,$5.24
2024-06-14 23:48:27,0x0e9…60031,https://eigenphi.io/mev/bsc/tx/0x0e92e1f34fe572c9f702c0cdad21f52ce605618f7e0e453db620d58400a60031,"…
…",$1.43,$1.01,$2.44
2024-06-14 23:48:01,0x46d…c405b,https://eigenphi.io/mev/bsc/tx/0x46dd491c31bd8fb4c3f88cd65b2fc3c6a3fe30b2d736188c3227a75f6e4c405b,"…
…",$6.62,$0.20,$6.82
2024-06-14 23:47:58,0x425…46378,https://eigenphi.io/mev/bsc/tx/0x42525af76710e3d4ec2b9024c62d1419e587d7ed8bb6d142e3d2c98a90146378,"…
…",$0.15,$0.25,$0.40
"a few seconds ago
items per page:
60 - 70",,,,,,
2024-06-14 23:47:49,0xbb1…6c4ad,https://eigenphi.io/mev/bsc/tx/0xbb1859eeeae606bff49b5c1fa64dc4f6c866f88cdd32af7912ba210bd966c4ad,"…
…",$3.84,$0.25,$4.09
2024-06-14 23:47:25,0x063…58b58,https://eigenphi.io/mev/bsc/tx/0x0637a34524803fe4beaba3a3c6fed996e4a45be8486db307bc86cd0192c58b58,"…
…",$0.16,$0.65,$0.80
2024-06-14 23:47:25,0xf49…9fb87,https://eigenphi.io/mev/bsc/tx/0xf4904a7eb96e82dcc46ada68c032fa868755968fb7c96b75bcaeb6acfef9fb87,"…
…",-$0.09,$0.17,$0.08
2024-06-14 23:47:18,0x404…6c714,https://eigenphi.io/mev/bsc/tx/0x404f33ba8599b00dbc46762fa292a7f9b81a70e41aed3222dd2acc5b5676c714,"…
…",$0.04,$0.18,$0.22
2024-06-14 23:47:12,0xf95…7abc7,https://eigenphi.io/mev/bsc/tx/0xf9504818095619db9fd1f368043c8aff8a715122312258ca519a6552f5a7abc7,"…
…",$102.91,$0.61,$103.52
2024-06-14 23:46:35,0xa05…d308f,https://eigenphi.io/mev/bsc/tx/0xa0503cc91e42356c0d31cca5dac44bb0f0374a3f1a1c22eebb89a3e8be5d308f,"…
…",$0.10,$0.20,$0.30
2024-06-14 23:46:35,0x28f…4df01,https://eigenphi.io/mev/bsc/tx/0x28fb617b2a7f46ce2e69a53af1c638040c98f7e0940521611139897eb7e4df01,"…
…",$0.21,$0.19,$0.40
2024-06-14 23:45:59,0x6b9…31769,https://eigenphi.io/mev/bsc/tx/0x6b9b8ca72cf1a6c55df94580fcb7ad47b43e466e4e7d04d12b3bd48d2d531769,"…
…",$0.25,$0.25,$0.50
2024-06-14 23:45:53,0x322…3b457,https://eigenphi.io/mev/bsc/tx/0x32258ecb6d7824cc41b341575b387759d5e8fe3a2c8bd66995c9617d7c53b457,"…
…",$0.67,$0.18,$0.86
2024-06-14 23:45:50,0x679…12b66,https://eigenphi.io/mev/bsc/tx/0x6792c00096340bfbdf55fcb7bc54aa976b992c0f450ada7940fa58b9f3012b66,"…
…",$10.73,$0.17,$10.90
"a few seconds ago
items per page:
70 - 80",,,,,,
2024-06-14 23:45:38,0xf66…8e4f0,https://eigenphi.io/mev/bsc/tx/0xf66b3b19abd2edb29cbacabafe77b73595d9b39d5fbd08a7421c8671dcc8e4f0,"…
…",$0.06,$0.21,$0.27
2024-06-14 23:45:23,0xea9…88d59,https://eigenphi.io/mev/bsc/tx/0xea9c12f6ae902b9acddec8f1c76dda510812c37f87dfb845749670436b388d59,"…
…",$1.15,$0.15,$1.31
