Time,Tx,Transaction Hash URL,Token,Profit,Cost,Revenue
2024-06-17 23:59:50,0xb90…b325f,https://eigenphi.io/mev/bsc/tx/0xb907352c320c7bd372b48102ec16c3cc9f339aa876f028319b76535ba71b325f,"…
…",$0.03,$0.18,$0.21
2024-06-17 23:59:50,0xf56…55416,https://eigenphi.io/mev/bsc/tx/0xf56e9071ae1a5a843adb6386b037c06c2fd909c697cb78a8d81a4725b1755416,"…
…",$78.35,$0.14,$78.48
2024-06-17 23:59:44,0x2da…236ad,https://eigenphi.io/mev/bsc/tx/0x2da2202bdf505335c45d4664b38ec3351d7748c1ecf53455433ebcaa3d1236ad,"…
…",$0.66,$0.55,$1.20
2024-06-17 23:59:08,0x4c3…8f02a,https://eigenphi.io/mev/bsc/tx/0x4c3b66d720f879cb1cc0b5a2e55dc1095fed6b81a29158c75828532e11e8f02a,"…
…",-$0.78,$0.37,-$0.40
2024-06-17 23:59:08,0x9e1…4dba8,https://eigenphi.io/mev/bsc/tx/0x9e1495f621d7cf47ac1350e33b7397d42574d7112c1162e14aa3517cd6b4dba8,"…
…",$1.65,$0.25,$1.90
2024-06-17 23:59:02,0x9e8…f4e1d,https://eigenphi.io/mev/bsc/tx/0x9e8c031e0b5634b648a4695a6c9f47b11dcf5ab67e2715a43bdf146ed1ff4e1d,"…
…",$1.15,$0.15,$1.30
2024-06-17 23:58:50,0x6db…4665a,https://eigenphi.io/mev/bsc/tx/0x6dbc1fbcdbeee7032155c332a2bd0f0e9f33db48e6dc3253103851a12864665a,"…
…",$0.23,$0.24,$0.47
2024-06-17 23:58:29,0x71e…92b09,https://eigenphi.io/mev/bsc/tx/0x71e9d1fc0d28d5aea171a33123d12f61e76f53995accb1435b57cdf366092b09,"…
…",$0.29,$0.21,$0.50
2024-06-17 23:58:02,0xc2d…1ffd4,https://eigenphi.io/mev/bsc/tx/0xc2d48f6ef69693b7e0bd9268412e70c81ff3e9d6417d5a2f3c8509e00f11ffd4,"…
…",$1.42,$0.32,$1.74
2024-06-17 23:57:08,0xdd1…32667,https://eigenphi.io/mev/bsc/tx/0xdd14a057374b0a24131dec866175ff7349b365bc1af9879add52ab065c532667,"…
…",$0.46,$0.13,$0.59
"a few seconds ago
items per page:
0 - 10",,,,,,
2024-06-17 23:57:02,0x44d…8d2cf,https://eigenphi.io/mev/bsc/tx/0x44d02317ff428a431146625d5f2054f2ba859f08c6d8f7eb54d4c0337ed8d2cf,"…
…",$0.36,$0.23,$0.59
2024-06-17 23:56:44,0x306…3d501,https://eigenphi.io/mev/bsc/tx/0x306d249bc3825967beaa206736bf34ea4fa782cffdf25b0e4db385d64bf3d501,"…
…",$0.46,$0.36,$0.82
2024-06-17 23:56:32,0x96e…ccc99,https://eigenphi.io/mev/bsc/tx/0x96e972170d5c9099583e10729d8e47d488f49320758859b08fe20a22fdfccc99,"…
…",$0.08,$0.23,$0.30
2024-06-17 23:56:29,0x2cf…35a8c,https://eigenphi.io/mev/bsc/tx/0x2cf71c5b406c08b4da5c8bad10990ec1e41a5be7c7320f168a8e437245735a8c,"…
…",$2.48,$0.18,$2.66
2024-06-17 23:56:23,0x827…3b461,https://eigenphi.io/mev/bsc/tx/0x827fa91ba1bf28ea4c7c586ab3c124687afa786d1f463150e0b5754b9eb3b461,"…
…",$34.70,$0.58,$35.29
2024-06-17 23:56:05,0x3c5…afe84,https://eigenphi.io/mev/bsc/tx/0x3c56a930b28de94b843d0a58cdcd20016ac550c71b4c07d61e2d3387ab8afe84,"…
…",<$0.01,$0.21,$0.21
2024-06-17 23:56:02,0x2ca…a79f4,https://eigenphi.io/mev/bsc/tx/0x2caf261b6381358609e89d2f339df93732427c9a023718ea0db863fa365a79f4,"…
…",$16.83,$267.57,$284.40
2024-06-17 23:55:41,0x6b8…63f88,https://eigenphi.io/mev/bsc/tx/0x6b87a7a04a622842fb26581dc75e6285ad7ab1120b3b86c0c4a2a8632a563f88,"…
…",$0.02,$0.67,$0.69
2024-06-17 23:55:23,0xecc…1f078,https://eigenphi.io/mev/bsc/tx/0xecca39192c0af416322760c02fdbbf4480a2f39a326f96e3b8a9fbec6251f078,"…
…",$0.29,$0.51,$0.80
2024-06-17 23:55:20,0x49c…18969,https://eigenphi.io/mev/bsc/tx/0x49ce5e9a299e38a4ce75595e0d4234efd8d03843e1d32cb1f9d58c8948b18969,"…
…",$1.91,$0.26,$2.17
"a few seconds ago
items per page:
10 - 20",,,,,,
2024-06-17 23:55:20,0xa54…63e9f,https://eigenphi.io/mev/bsc/tx/0xa54aedc2b3c4ed4cf2e02114a7896651bf54a261bf54b457d01a7e4069c63e9f,"…
…",$0.71,$1.71,$2.41
2024-06-17 23:54:53,0x0c1…ce239,https://eigenphi.io/mev/bsc/tx/0x0c1b9917b82fcd4c96570356918a496a49e5503fa75f515415fd6952031ce239,"…
…",$0.09,$0.17,$0.26
2024-06-17 23:54:50,0x34b…3313f,https://eigenphi.io/mev/bsc/tx/0x34b586c81255a32cd8d851852fb893cd0566f860a553d2b587d9110830c3313f,"…
…",$0.45,$0.28,$0.73
2024-06-17 23:54:41,0xaad…a89b2,https://eigenphi.io/mev/bsc/tx/0xaad7aa160363bb621d33acd554e18395d82634f51084e3f410051ecf56ea89b2,"…
…",$0.12,$0.26,$0.38
2024-06-17 23:54:38,0x729…26997,https://eigenphi.io/mev/bsc/tx/0x7294936074868d2498e88805d0b5036b4c10b1a35b29fbf96cb17baf51426997,"…
…",$0.10,$0.53,$0.62
2024-06-17 23:54:26,0x821…0691f,https://eigenphi.io/mev/bsc/tx/0x8216b104b9356ba62c08402f246b2d6a40de32632239820ee15f01319c20691f,"…
…",$0.38,$0.34,$0.72
2024-06-17 23:54:23,0xc68…1a011,https://eigenphi.io/mev/bsc/tx/0xc688c02d45e0e15be48b0fee9f80b363081be9e0e92ccff0450b72d375c1a011,"…
…",$0.26,$2.45,$2.71
2024-06-17 23:54:20,0x906…7f440,https://eigenphi.io/mev/bsc/tx/0x90624ee6d2d7faaee5f04fbb8f61db329551a1f43748baf927c05b4796a7f440,"…
…",$7.23,$0.15,$7.38
2024-06-17 23:54:11,0xadd…00a02,https://eigenphi.io/mev/bsc/tx/0xadd377b2314425fd06a1bbe597515f1fa5b175ceb762464df536b24285500a02,"…
…",$1.66,$0.23,$1.88
2024-06-17 23:53:59,0x308…cb4bf,https://eigenphi.io/mev/bsc/tx/0x3082e0b56a81673fa25e5658ed1c0456119fb0d8a750ec10ad9e259f699cb4bf,"…
…",$1.36,$0.44,$1.80
"a few seconds ago
items per page:
20 - 30",,,,,,
2024-06-17 23:53:59,0x852…1b4f7,https://eigenphi.io/mev/bsc/tx/0x852d9f188f12ca1978e0edd8233d0c50300512a43ea5aaf866f803fcf261b4f7,"…
…",$0.97,$0.49,$1.46
2024-06-17 23:53:56,0x736…5d1b8,https://eigenphi.io/mev/bsc/tx/0x73671f4953949bf6171dfca1def7b981e0d42a615914ad114c71cc65c5b5d1b8,"…
…",$0.39,$0.15,$0.54
2024-06-17 23:53:35,0x70e…2d3f8,https://eigenphi.io/mev/bsc/tx/0x70e9f224162590da1f4eb94df21270f4736e4d4a5214bd6f32c633bd6852d3f8,"…
…",-$0.03,$0.44,$0.41
2024-06-17 23:53:32,0x56c…ab139,https://eigenphi.io/mev/bsc/tx/0x56c322de93a34fbf1bbd6a73e2fb730ad1c1d3587ad56e09f2a7ef5fc83ab139,"…
…",$5.91,$0.22,$6.14
2024-06-17 23:53:29,0x823…f7faf,https://eigenphi.io/mev/bsc/tx/0x8230fa4e31297c2e632380887be013874dc582acdb816486b8f6357ee8df7faf,"…
…",$0.69,$0.13,$0.81
2024-06-17 23:53:23,0xdfa…c6588,https://eigenphi.io/mev/bsc/tx/0xdfaca77b2d092bd0eb044b67e95734265388c24cb1ed4209941e7deeaccc6588,"…
…",$1.79,$0.11,$1.90
2024-06-17 23:53:17,0xb6f…9fc5d,https://eigenphi.io/mev/bsc/tx/0xb6f9bb3f4116d9ceecb3d70306343386b08a289ee6838e63f95dc6954829fc5d,"…
…",$0.01,$0.36,$0.38
2024-06-17 23:53:11,0x38e…05324,https://eigenphi.io/mev/bsc/tx/0x38e62abdc9dff9810fa9adde169048a40759798b8bfa3592ef456268c8305324,"…
…",$1.22,$0.28,$1.50
2024-06-17 23:52:53,0x8ea…2b273,https://eigenphi.io/mev/bsc/tx/0x8ea72910926a6325df87932e612c5d19f5fbc7752b29631d1ec49388ee72b273,"…
…",$0.04,$0.33,$0.37
2024-06-17 23:52:53,0xbe9…53bfc,https://eigenphi.io/mev/bsc/tx/0xbe9890abdf1daed63f0cdacabc1b409adabf2b66cb26c786556e8d5830153bfc,"…
…",$10.68,$0.27,$10.96
"a few seconds ago
items per page:
30 - 40",,,,,,
2024-06-17 23:52:38,0xb52…53978,https://eigenphi.io/mev/bsc/tx/0xb52836fcc334eaf9870eb2d000a38cdc5ddff26dc098b159aac31f712fa53978,"…
…",$1.01,$1.30,$2.31
2024-06-17 23:52:35,0x3c3…d018a,https://eigenphi.io/mev/bsc/tx/0x3c33e47342036ba0a092eae37da1f2b452d81b68b00ffe9bc3cb3da9de4d018a,"…
…",$4.37,$0.47,$4.84
2024-06-17 23:52:32,0x31a…4f475,https://eigenphi.io/mev/bsc/tx/0x31a7c7f084667802575ac6572bde01e93628e84c42d3c0999aac25187804f475,"…
…",$0.36,$0.41,$0.77
2024-06-17 23:52:26,0x91c…e5e46,https://eigenphi.io/mev/bsc/tx/0x91ccd1b5985f3b3591e17833ef2c0f4b617aefead99c1f56013242c9624e5e46,"…
…",$0.19,$0.20,$0.38
2024-06-17 23:52:26,0x9c6…7cb82,https://eigenphi.io/mev/bsc/tx/0x9c63c184b12a0e41782c3ed62a640563a771c3418c4cc0201da9a8841687cb82,"…
…",$0.22,$0.25,$0.47
2024-06-17 23:52:26,0x719…4723f,https://eigenphi.io/mev/bsc/tx/0x7194b5ffe39b61b2eb08629a9fc107cb37a5d1c187d2ea4ee1efa8d3fcb4723f,"…
…",-$255.48,$0.69,-$254.79
2024-06-17 23:52:26,0xcc5…15ac9,https://eigenphi.io/mev/bsc/tx/0xcc5f1003f879eef482ad6067c122ae4af69823060db8c438ddcee3cef5c15ac9,"…
…",$6.57,$1.07,$7.65
2024-06-17 23:52:23,0x13e…23f08,https://eigenphi.io/mev/bsc/tx/0x13e74d53a2680a84b109026f7c2ca1d0818f5f5924978c32358adf165c023f08,"…
…",$0.18,$2.42,$2.60
2024-06-17 23:52:20,0x4cb…96d3d,https://eigenphi.io/mev/bsc/tx/0x4cb0926734c754999c02f370830d2b61f9e619a5135de352dba16a34e7996d3d,"…
…",$0.05,$0.24,$0.30
2024-06-17 23:52:05,0xd85…9f259,https://eigenphi.io/mev/bsc/tx/0xd853b1719417aa2e12ce01bab98686ec360444574b7eb92f11bd41635bf9f259,"…
…",$0.17,$0.21,$0.38
"a few seconds ago
items per page:
40 - 50",,,,,,
2024-06-17 23:51:59,0xf5c…0c6a8,https://eigenphi.io/mev/bsc/tx/0xf5c6853b6362824005d96f5b48be6fb9ac51fcffec6dffd5bbd5d34e7770c6a8,"…
…",<$0.01,$0.30,$0.30
2024-06-17 23:51:47,0xff6…ee36c,https://eigenphi.io/mev/bsc/tx/0xff6bba226d98c015ccd961a3386f0dc14658b1a999b9bc7703e85812c0aee36c,"…
…",$0.11,$136.77,$136.88
2024-06-17 23:51:35,0xa45…75409,https://eigenphi.io/mev/bsc/tx/0xa45ffe35f6724d4de839a137c78494ef0085db249fe15f8237b0c8f033775409,"…
…",$0.08,$0.28,$0.36
2024-06-17 23:51:35,0x8ee…b0b68,https://eigenphi.io/mev/bsc/tx/0x8ee1410f281b80c13faccb2e8001c3995466352b521137f1b8b196256cfb0b68,"…
…",$2.62,$0.13,$2.75
2024-06-17 23:51:29,0x80c…6f51c,https://eigenphi.io/mev/bsc/tx/0x80cf84bc8e106ac9855f0e004b187a2f3975349ea59aa2f3fe589d948426f51c,"…
…",$0.01,$0.38,$0.39
2024-06-17 23:50:59,0x456…cc32a,https://eigenphi.io/mev/bsc/tx/0x4560b3ba7e2deda42a767839c5aca3b83b83b23ff59f2fcbcdba7549021cc32a,"…
…",<$0.01,$0.95,$0.95
2024-06-17 23:50:50,0xbd8…c357e,https://eigenphi.io/mev/bsc/tx/0xbd8e7a91acd056757670f3878fb18d82e3f1bd038c0c8eb4533428886fcc357e,"…
…",$32.42,$0.11,$32.52
2024-06-17 23:50:41,0x2e0…06491,https://eigenphi.io/mev/bsc/tx/0x2e0407b2a737647b26494cb68c05d25f0234dc149a175f23a120c1fb18706491,"…
…",$0.47,$1.09,$1.55
2024-06-17 23:50:08,0xd1b…f9bca,https://eigenphi.io/mev/bsc/tx/0xd1bf31543e030d266a7ad880d1a492cec590a16031c44f0f2ac4e4faedff9bca,"…
…",$3.76,$0.13,$3.90
2024-06-17 23:49:53,0xcdd…a9abc,https://eigenphi.io/mev/bsc/tx/0xcdd5f635648ff277a2df0b9f7835e8bae84b8b0a9124ddc3dcaf320b4c9a9abc,"…
…",$0.17,$0.29,$0.46
"a few seconds ago
items per page:
50 - 60",,,,,,
2024-06-17 23:49:53,0xc67…1a4d7,https://eigenphi.io/mev/bsc/tx/0xc67f8cf2841625a4ff51d200363d86065d08f1a256d04916648a52e3caa1a4d7,"…
…",$2.43,$0.24,$2.67
2024-06-17 23:49:50,0xfda…069c8,https://eigenphi.io/mev/bsc/tx/0xfda91513e33905d37dd91208c1992bed83d5c4e16c6bf022a9f407d83bd069c8,"…
…",$0.16,$0.15,$0.32
2024-06-17 23:48:47,0x8e5…1a3d3,https://eigenphi.io/mev/bsc/tx/0x8e55218d1219d30b150729947ecf71c1bce83814ebc643a420f5b6f4dd61a3d3,"…
…",$0.02,$0.14,$0.16
