Time,Tx,Transaction Hash URL,Token,Profit,Cost,Revenue
2024-06-23 23:48:47,0x081…7d2fb,https://eigenphi.io/mev/ethereum/tx/0x081f8bdee40831609273606f1ea24fe3514f2c6163dc1de283e8f648b237d2fb,"…
…",<$0.01,$19.64,$19.64
2024-06-23 23:48:35,0x75d…48333,https://eigenphi.io/mev/ethereum/tx/0x75d6e36c14c0b5f667d91f83ff13a01414e3a44c864342e732d579406ae48333,"…
…",$0.07,$7.07,$7.14
2024-06-23 23:48:35,0xc22…66583,https://eigenphi.io/mev/ethereum/tx/0xc22f267818e697f023e5de0268d52b2752e150081243446a18dfd8a8b3566583,"…
…",$10.52,$194.67,$205.19
2024-06-23 23:48:23,0x4fe…49a81,https://eigenphi.io/mev/ethereum/tx/0x4fe535114bac737b7b92077c33175d73f6f6cd32219e39aff6b46584d3449a81,"…
…",$1.02,$33.46,$34.49
2024-06-23 23:48:23,0x773…83cbb,https://eigenphi.io/mev/ethereum/tx/0x7731fd73c29bb5fc66642ab9b47b9aa1c01e61587e67e8395c1d6a6099183cbb,"…
…",-$57.15,$57.15,<$0.01
2024-06-23 23:48:11,0x302…50fce,https://eigenphi.io/mev/ethereum/tx/0x302a3998fba5cb971831998f8c623edba02996264e4c5758e4cc129abb250fce,"…
…",-$0.25,$4.08,$3.83
2024-06-23 23:47:47,0x782…579b2,https://eigenphi.io/mev/ethereum/tx/0x782bdba4ed31a953ae60a1ba727a1786a1d68b73584e494fcf98bf655f3579b2,"…
…",$0.27,$3.20,$3.47
"a few seconds ago
items per page:
40 - 50",,,,,,
2024-06-23 23:47:23,0xde7…337f9,https://eigenphi.io/mev/ethereum/tx/0xde7b785377f7aca9d458c18abc1c1a3ffd8950e6348cbf4f4fcb0de3bbc337f9,"…
…",$0.96,$12.08,$13.04
2024-06-23 23:47:11,0x01b…d2741,https://eigenphi.io/mev/ethereum/tx/0x01b4e6d436dfedb51157de5c5b0172b0e7eb20ae3bcd750c5fc4633fa87d2741,"…
…",<$0.01,$8.03,$8.03
2024-06-23 23:46:59,0xb7d…98c29,https://eigenphi.io/mev/ethereum/tx/0xb7d1469a6174b1a7e1e551aaf0ee23d2f57a53d24f5abd00d0d603555af98c29,"…
…",$2.87,$103.17,$106.04
