Time,Tx,Transaction Hash URL,Token,Profit,Cost,Revenue
2024-06-20 23:53:22,0x4b5…df082,https://eigenphi.io/mev/bsc/tx/0x4b506de9b99cc4c062733218eaa2b4ccf113551957389f62674b4f871addf082,"…
…",$2.28,$0.11,$2.38
"a few seconds ago
items per page:
20 - 30",,,,,,
2024-06-20 23:53:19,0x428…3a8fd,https://eigenphi.io/mev/bsc/tx/0x4280020cd21d71fecd9ab2334f97817222816e208299234cf56782ae6af3a8fd,"…
…",$0.03,$0.28,$0.31
2024-06-20 23:52:52,0xd5d…2dd51,https://eigenphi.io/mev/bsc/tx/0xd5d0aa2e08ce436d2fd40851f119b2528c92c669a81dc396eac13a8ff512dd51,"…
…",$0.28,$2.67,$2.96
2024-06-20 23:52:13,0xf97…5cae2,https://eigenphi.io/mev/bsc/tx/0xf97cf309f18e845d7dca581ca118a3316dd4e71c63ad9f412b1fb4be5b85cae2,"…
…",$0.53,$0.16,$0.69
2024-06-20 23:51:39,0xc9c…6251b,https://eigenphi.io/mev/bsc/tx/0xc9c1c563f8aea9d8bb7bd3ec42dbb4c8ac01f4783b46397f1668e5912256251b,"…
…",$1.11,$18.49,$19.60
2024-06-20 23:51:36,0xd2e…d1e0c,https://eigenphi.io/mev/bsc/tx/0xd2ef80fde63a46684017cbc0b02662ddc29e91e8f50b7bf228062b42c66d1e0c,"…
…",$0.13,$0.13,$0.26
2024-06-20 23:51:36,0x26b…749b6,https://eigenphi.io/mev/bsc/tx/0x26b41558e1a3adf78231d66196a40b99bc8b55868618c936904df564c78749b6,"…
…",$7.73,$0.10,$7.84
2024-06-20 23:51:23,0xce4…0fa00,https://eigenphi.io/mev/bsc/tx/0xce4eff8b0864dbbc6718b3d1db8903fffbadc090e57b074afa3ed46ab350fa00,"…
…",$0.42,$0.21,$0.63
2024-06-20 23:51:08,0x510…cda18,https://eigenphi.io/mev/bsc/tx/0x510ee43e35cc88a95801a0cebc56de0760d126f397706c88ae6f983e5a6cda18,"…
…",$0.37,$0.17,$0.54
2024-06-20 23:50:41,0xce6…d6cdf,https://eigenphi.io/mev/bsc/tx/0xce661f84fbbcb669888bb4fd3dd69704165e8a533f21f17d715e935e85ad6cdf,"…
…",$7.21,$0.11,$7.32
2024-06-20 23:50:31,0x929…85ad7,https://eigenphi.io/mev/bsc/tx/0x92988ddf23671f9d6a5a585d77f701165ba436ac10cda65cd890f261e2f85ad7,"…
…",$0.09,$0.22,$0.31
"a few seconds ago
items per page:
30 - 40",,,,,,
2024-06-20 23:50:28,0xb6e…7503a,https://eigenphi.io/mev/bsc/tx/0xb6e8eb4d289e8e4b2076fa50238d4444be8353911ddab439e54d4d7db157503a,"…
…",$36.30,$0.81,$37.11
2024-06-20 23:50:18,0xe09…5fad9,https://eigenphi.io/mev/bsc/tx/0xe09a7c5cb9e6ddf5f1e1339f065f9514355decc7d6519c2bdb5c7355cdc5fad9,"…
…",$7.96,$0.73,$8.69
2024-06-20 23:49:57,0x841…f5cc5,https://eigenphi.io/mev/bsc/tx/0x8411a39c4792d4350f8a93ade6a0e1b02f464556da0f99038194110e98ef5cc5,"…
…",$0.02,$0.35,$0.37
2024-06-20 23:49:23,0x472…5f22e,https://eigenphi.io/mev/bsc/tx/0x472ecd3472b3594f0ac7e4127824d70edd2f67295a748647f13ed6954985f22e,"…
…",$8.88,$3.97,$12.85
2024-06-20 23:49:13,0x54b…e9750,https://eigenphi.io/mev/bsc/tx/0x54b4339732b90859b6e801968d2981a29c33394a77e7f4d62b4b9afb5cde9750,"…
…",$0.88,$0.16,$1.04
2024-06-20 23:49:13,0xb3a…46a88,https://eigenphi.io/mev/bsc/tx/0xb3ad17043dbf8cd150db8a9af40cabd44d24d820a1e33f48a9d794af1fd46a88,"…
…",$0.40,$0.12,$0.52
2024-06-20 23:49:07,0x67c…03380,https://eigenphi.io/mev/bsc/tx/0x67ca19ef414beecb66a593665cfcdc33f280eeda9cd3307a45e5dc82ef803380,"…
…",$1.62,$0.64,$2.26
2024-06-20 23:48:25,0x6ff…5a35a,https://eigenphi.io/mev/bsc/tx/0x6ff084f2d1f2a32845576b7b9a7704516cdae071414b347d97144d4cf5e5a35a,"…
…",$12.50,$0.25,$12.75
2024-06-20 23:48:25,0x978…68bc8,https://eigenphi.io/mev/bsc/tx/0x9782a93bd51317c662e9210953ad57817754eca6e01b4270593c5d9735a68bc8,"…
…",$10.54,$0.14,$10.68
2024-06-20 23:48:09,0xfd6…036a9,https://eigenphi.io/mev/bsc/tx/0xfd64d5995da32f7c693424ab057289e608b96231c8707acdd4c0a88650d036a9,"…
…",$0.95,$0.10,$1.06
"a few seconds ago
items per page:
40 - 50",,,,,,
2024-06-20 23:48:09,0x8ce…98613,https://eigenphi.io/mev/bsc/tx/0x8ceb35050eaec41f1644c4eb9c98beb368778e0232f4e61c4e7a158ba7b98613,"…
…",$9.15,$0.17,$9.32
2024-06-20 23:47:57,0x945…056ce,https://eigenphi.io/mev/bsc/tx/0x9450264f961100dda14c34f5301c243f8eac856a19ed02156c519076672056ce,"…
…",$13.75,$1.03,$14.77
