Time,Tx,Transaction Hash URL,Token,Profit,Cost,Revenue
2024-06-20 23:55:35,0x0f8…9d986,https://eigenphi.io/mev/ethereum/tx/0x0f8f1d79de53979bb759d0f315dd77f7304df40da6ac9c82165a18195889d986,"…
…",$0.87,$12.87,$13.74
2024-06-20 23:55:11,0x37c…55c38,https://eigenphi.io/mev/ethereum/tx/0x37c6f2ba61c229da62be35fe374dbf971fab2851b67523d104d106ccb4155c38,"…
…",$0.21,$20.02,$20.23
"a few seconds ago
items per page:
10 - 20",,,,,,
2024-06-20 23:55:11,0x4bd…a8fea,https://eigenphi.io/mev/ethereum/tx/0x4bdcc8ae1129a28c00fcfcc5d728843cf72804d46e615075b79ce19c47ca8fea,"…
…",$0.52,$51.28,$51.80
2024-06-20 23:55:11,0x062…8c8c4,https://eigenphi.io/mev/ethereum/tx/0x062c7a738043e3a38e46df3d45943e3b5f26ef886145a5104e4562612cf8c8c4,"…
…",-$0.05,$35.63,$35.58
2024-06-20 23:54:59,0x9b0…ae050,https://eigenphi.io/mev/ethereum/tx/0x9b0a74b321ac561eb7b99d8a035724a461cc30fe4338def5a5e8f0370e9ae050,"…
…",$11.79,$117.72,$129.51
2024-06-20 23:54:35,0x55c…4e89d,https://eigenphi.io/mev/ethereum/tx/0x55cb129b74d1d9997b9587b2a63df9ee45254702c1681f8701087f7a1bb4e89d,"…
…",$2.79,$31.53,$34.32
2024-06-20 23:54:23,0x552…8f466,https://eigenphi.io/mev/ethereum/tx/0x552f30b81894420b6242e5ceb17613ecd796d4aa7626386fa7acfb9a7c18f466,"…
…",-$0.04,$7.59,$7.54
2024-06-20 23:54:23,0x49e…ff29e,https://eigenphi.io/mev/ethereum/tx/0x49ed424e28bddce883e8ec57b08cc509878492545c937276acf95e1ca95ff29e,"…
…",$60.55,$321.88,$382.43
2024-06-20 23:54:11,0x065…454b8,https://eigenphi.io/mev/ethereum/tx/0x065e6686bdb35f5e131fd8719387cefa304b4d9ae0861917164ae8c1c9c454b8,"…
…",$7.40,$102.62,$110.01
2024-06-20 23:53:47,0x944…8d616,https://eigenphi.io/mev/ethereum/tx/0x944075f199114b995f8d3532c57f897fb2d8877063b9b7ceed7b4dc79b58d616,"…
…",$1.89,$23.95,$25.84
2024-06-20 23:53:35,0x706…0b47a,https://eigenphi.io/mev/ethereum/tx/0x706593ea200c66193ee5a489cb7d9682302ac495c7b897bfcb811364b190b47a,"…
…",$3.55,$48.56,$52.11
2024-06-20 23:52:47,0xea8…25751,https://eigenphi.io/mev/ethereum/tx/0xea82c5836d77a8a0513d3df17094e59df321deb0692bf9494f54d0f709825751,"…
…",$7.67,$115.27,$122.94
"a few seconds ago
items per page:
20 - 30",,,,,,
2024-06-20 23:52:35,0xf7f…d36ed,https://eigenphi.io/mev/ethereum/tx/0xf7f8fe0609cef85ba95eee18da80d6462178671457e92b0e8c92438892ad36ed,"…
…",-$0.21,$57.74,$57.53
2024-06-20 23:52:23,0xde7…4e6a1,https://eigenphi.io/mev/ethereum/tx/0xde791ffa31c7a5759b55a8c151325d9e2aa5029f22cfba9b0b3e34960364e6a1,"…
…",$0.02,$693.99,$694.01
2024-06-20 23:52:11,0x069…7ba36,https://eigenphi.io/mev/ethereum/tx/0x0691c0bb993a0fe6416d3e1220ca5816e3efdcc5f84a216a5bd3c05c7b57ba36,"…
…",$0.13,"$1,029.27","$1,029.40"
2024-06-20 23:51:59,0xbcd…cb664,https://eigenphi.io/mev/ethereum/tx/0xbcd98d3a550d99a08f5a58cf073a9eaa2b35aa5c52a763e46057cf4191ecb664,"…
…",<$0.01,$46.40,$46.41
2024-06-20 23:51:47,0xc01…23471,https://eigenphi.io/mev/ethereum/tx/0xc0182b05615140ec79ce029864f41af2ab03736413de9444d50d9437a3223471,"…
…",$33.08,"$3,117.05","$3,150.13"
2024-06-20 23:51:11,0xa9f…5087d,https://eigenphi.io/mev/ethereum/tx/0xa9fc8d34d7b171e0ef22fcfd769339adec861bb837d3c7372788d68713e5087d,"…
…",$1.26,$14.16,$15.43
2024-06-20 23:51:11,0x046…27f5a,https://eigenphi.io/mev/ethereum/tx/0x0468502b263d10ea964a4e32834938fba8ec3ebdc1f55f011cfa66e55ba27f5a,"…
…",-$3.52,"$2,961.83","$2,958.31"
2024-06-20 23:50:59,0xc70…b0839,https://eigenphi.io/mev/ethereum/tx/0xc705f545026bb5f6f9f6ce6128be4dd301405d739c00f4eb5394b7d6ea2b0839,"…
…",<$0.01,$23.01,$23.01
2024-06-20 23:50:35,0x665…7601e,https://eigenphi.io/mev/ethereum/tx/0x6650f9c347b12f9739b6e20fe7bf8188a4ee291a10c20282206de0c4c1a7601e,"…
…",<$0.01,$17.83,$17.83
2024-06-20 23:50:11,0xfcf…6d5d2,https://eigenphi.io/mev/ethereum/tx/0xfcf076c060979109a2f18c0a623e33eec6a5cfb12881ce4e4fa64b951436d5d2,"…
…",$3.79,$97.09,$100.88
"a few seconds ago
items per page:
30 - 40",,,,,,
2024-06-20 23:49:59,0xcf0…f8746,https://eigenphi.io/mev/ethereum/tx/0xcf0c7efc8e975022c1cddc4af772e7b8ad241801b488bdb9b55ff7ad20bf8746,"…
…",$1.95,$23.63,$25.59
2024-06-20 23:49:23,0xc63…cb337,https://eigenphi.io/mev/ethereum/tx/0xc638f84e01e869357420b0d157e144ac841d9e3a35a3a1884bfa1a5bececb337,"…
…",$9.94,$151.95,$161.90
2024-06-20 23:48:59,0x542…e6f8d,https://eigenphi.io/mev/ethereum/tx/0x542bd334d80478f6e75ef3fff84dd64b0193d378d891c10d2f17b75b8aee6f8d,"…
…",<$0.01,$45.57,$45.57
2024-06-20 23:48:35,0x918…b0726,https://eigenphi.io/mev/ethereum/tx/0x91857be87c7b994f3e479a12c4e90f4ce3c9db5b16702617020adef6aa6b0726,"…
…",$1.92,$34.84,$36.76
2024-06-20 23:47:59,0x4ce…57dbf,https://eigenphi.io/mev/ethereum/tx/0x4ceff76a8c9ceaf9ba81883a0a1f4b9af6c3f0164054a90ad6d6599af3757dbf,"…
…",$1.00,$59.63,$60.63
2024-06-20 23:47:35,0xb58…57c50,https://eigenphi.io/mev/ethereum/tx/0xb5810fe215d18502507c77d47d822c2d018c2b441761d267ecc2518bd1f57c50,"…
…",$19.49,$242.20,$261.69
2024-06-20 23:46:59,0x3bb…37322,https://eigenphi.io/mev/ethereum/tx/0x3bbcdef766b255cfb09573073221ebf25888cb45b3ea8fc96203aa3172637322,"…
…",$0.02,$156.52,$156.54
2024-06-20 23:46:35,0xc5b…6c182,https://eigenphi.io/mev/ethereum/tx/0xc5bf806943eaf6b37237a6bfc2a5a081c7e5fb375bd14b07b3beb26b1736c182,"…
…",$23.01,$329.25,$352.26
2024-06-20 23:46:11,0x60d…e7806,https://eigenphi.io/mev/ethereum/tx/0x60d2b346412388dff04bbfec09b2475ef283133faab445a4c08a26026a7e7806,"…
…",$0.87,$9.89,$10.75
2024-06-20 23:45:59,0xaca…2d9ac,https://eigenphi.io/mev/ethereum/tx/0xacaefc0da414ca709152c4e4b678b1f4e0a8ee34fd6a053e6d9a5825f7c2d9ac,"…
…",$0.16,$8.90,$9.06
"a few seconds ago
items per page:
40 - 50",,,,,,
2024-06-20 23:45:47,0x705…94f0d,https://eigenphi.io/mev/ethereum/tx/0x705a4e286430eb432fa04b566a168aebe6e15f3f2fae4ae4f21a93d1e4294f0d,"…
…",$7.01,$85.05,$92.07
2024-06-20 23:45:35,0x65f…e142f,https://eigenphi.io/mev/ethereum/tx/0x65f80b93c9f813d82d7b1289b6c8cbb87f1701ea1e86c2e7f19d360e73de142f,"…
…",<$0.01,$62.53,$62.53
2024-06-20 23:45:23,0x994…c8c0b,https://eigenphi.io/mev/ethereum/tx/0x994bc31c0df434e88e5434eaa9f22089b03f60c968c6969ee6bf51eb08ac8c0b,"…
…",<$0.01,$15.06,$15.06
2024-06-20 23:45:11,0x662…fb0df,https://eigenphi.io/mev/ethereum/tx/0x6623c309d11b8b67b0738fe996b1de7e7cf6a10c7d2f9695489dd4cfc25fb0df,"…
…",$2.87,$72.99,$75.86
2024-06-20 23:43:59,0xfff…95f14,https://eigenphi.io/mev/ethereum/tx/0xfffeb287583cb96734e497c6aaeccf776f7e02d6ebe24e92a1f5d5ebc7495f14,"…
…",$6.35,$66.34,$72.70
2024-06-20 23:43:35,0x926…f3dd8,https://eigenphi.io/mev/ethereum/tx/0x926b4a86112a62c852541f78736600d08dec23133d6671a4ea18db11738f3dd8,"…
…",<$0.01,$16.97,$16.98
2024-06-20 23:43:35,0x7fa…a4d3c,https://eigenphi.io/mev/ethereum/tx/0x7fa2767709a05393c8659b5b16c75b8c1a770bbbc8603b8a9d11be199cba4d3c,"…
…",$0.66,$32.17,$32.83
2024-06-20 23:42:59,0xe72…676b4,https://eigenphi.io/mev/ethereum/tx/0xe723404547809ea02205f8d272c69078e6e3443d28645fc301c7421c391676b4,"…
…",$0.08,$771.09,$771.17
2024-06-20 23:42:47,0x950…159d3,https://eigenphi.io/mev/ethereum/tx/0x9505b7b4a39cc6803c13746e4d4658cda394ce15c222a3d12f7a581e8c8159d3,"…
…",$3.99,$41.14,$45.12
2024-06-20 23:42:23,0x538…ea9d2,https://eigenphi.io/mev/ethereum/tx/0x5389404a3884b96a53d8423b0a99dce05efcc3c0874caaa58fec2cc9189ea9d2,"…
…",$4.42,$83.79,$88.21
"a few seconds ago
items per page:
50 - 60",,,,,,
2024-06-20 23:41:47,0xe76…37a97,https://eigenphi.io/mev/ethereum/tx/0xe76b39a3555c258e00f4dbb3d0e840bb839c36e6c424e130e29c2902a7337a97,"…
…",$1.69,$17.55,$19.24
2024-06-20 23:41:35,0x888…cc892,https://eigenphi.io/mev/ethereum/tx/0x888f9869f7ee9386106c9e3f4944764850e31badfb5130d46fa4af348c7cc892,"…
…",-$0.35,$192.71,$192.36
2024-06-20 23:41:23,0xab7…59e2d,https://eigenphi.io/mev/ethereum/tx/0xab738b00058ea99968f1f1b5cca388dbff365c08b3f592b7ce69c52f3ef59e2d,"…
…",<$0.01,$51.13,$51.13
2024-06-20 23:40:35,0x444…2c2b2,https://eigenphi.io/mev/ethereum/tx/0x444683002eefe1823b43e8d1f80bbab18f44c92230d377b5a05efd5a9032c2b2,"…
…",$3.68,$41.78,$45.47
2024-06-20 23:40:23,0xc77…c8a33,https://eigenphi.io/mev/ethereum/tx/0xc77fab88534bfc84c6eb0ef99852d4c8ff4e06d0a27535e9e95c342f5fac8a33,"…
…",<$0.01,$93.37,$93.38
2024-06-20 23:39:59,0xf49…3e0a6,https://eigenphi.io/mev/ethereum/tx/0xf499ddac017ad27a5b0424221e882c68304d79fc1c99aee86b3e458bc0d3e0a6,"…
…",<$0.01,$47.24,$47.24
2024-06-20 23:39:23,0x57a…68372,https://eigenphi.io/mev/ethereum/tx/0x57a7dbeebf53d0469a2cb0b2011d588db85035f5a2f5b4858afa2b6b35868372,"…
…",$0.03,$306.43,$306.46
2024-06-20 23:39:11,0x40d…d3ee1,https://eigenphi.io/mev/ethereum/tx/0x40d00b5be03a3d682a099d03984dd9cfd64cc85ac3c5840605cda6de77dd3ee1,"…
…",$2.53,$32.10,$34.63
2024-06-20 23:38:59,0x68a…8176f,https://eigenphi.io/mev/ethereum/tx/0x68a22e145a129ace39fd65b7ad2886f7b63ebc7cf9e60fb8247a7d2c8458176f,"…
…",$1.31,$130.05,$131.36
2024-06-20 23:38:23,0x63b…668b2,https://eigenphi.io/mev/ethereum/tx/0x63b743ad3a8dfb639c7b9f4a4fb332aff89ad1ae6f476b14590c773ce7a668b2,"…
…",$2.64,$96.64,$99.29
"a few seconds ago
items per page:
60 - 70",,,,,,
2024-06-20 23:37:59,0xfdf…5f0e4,https://eigenphi.io/mev/ethereum/tx/0xfdfe5f798d95431227d6d1d3e0cfc48aa45b324eb884cdd7155f905e3a15f0e4,"…
…",$0.75,$73.81,$74.56
2024-06-20 23:37:59,0x348…853ec,https://eigenphi.io/mev/ethereum/tx/0x34820a4b8617a5a50e385bbfab79fd1791dadd5cba34ff9e6ee148b9a96853ec,"…
…",$0.02,$211.54,$211.56
2024-06-20 23:37:35,0xd35…f08f5,https://eigenphi.io/mev/ethereum/tx/0xd35d844578aafee94de41373124f257775c447fec559bd78c31f161106ef08f5,"…
…",$0.33,$14.87,$15.20
2024-06-20 23:36:23,0x053…defcf,https://eigenphi.io/mev/ethereum/tx/0x053ea789c17117f6d44a3898c84b4719a6ac4ad72f3bf067cd4c12c1de3defcf,"…
…",$0.55,$10.73,$11.28
2024-06-20 23:36:11,0xae0…b6196,https://eigenphi.io/mev/ethereum/tx/0xae09f51cd1c085229685ad86b032234b9d13f96d8a3508af589cd7dd523b6196,"…
…",$0.89,$177.07,$177.95
2024-06-20 23:35:59,0x32b…64959,https://eigenphi.io/mev/ethereum/tx/0x32b0c7135f341d4394f95f2b930e28376401018d7f9480def8fce8e916d64959,"…
…",$6.11,$139.36,$145.47
2024-06-20 23:35:47,0x387…26b1c,https://eigenphi.io/mev/ethereum/tx/0x387b846abcd66e8438dd0e57fadddf8a92eec94202729f332c43398ce4026b1c,"…
…",$1.50,$27.18,$28.68
2024-06-20 23:35:35,0x6b0…e7b72,https://eigenphi.io/mev/ethereum/tx/0x6b0a370e555e083ccdfdf37eb27780b4fa5856a7932ef4a752ff2449510e7b72,"…
…",<$0.01,$86.53,$86.53
2024-06-20 23:35:23,0x9c9…7bc31,https://eigenphi.io/mev/ethereum/tx/0x9c918de39d9ecd04533cc347f30340434e0115ae5d50d16abf559f296887bc31,"…
…",$0.85,$16.90,$17.75
2024-06-20 23:35:11,0xa4a…92072,https://eigenphi.io/mev/ethereum/tx/0xa4a289c752963b417e7b38445bc6f9716db2187aabc9b7b4a7d2dbe608492072,"…
…",$9.96,$130.41,$140.38
"a few seconds ago
items per page:
70 - 80",,,,,,
2024-06-20 23:34:35,0x005…672d4,https://eigenphi.io/mev/ethereum/tx/0x0052555999713a86521ec71abc358908a5a0702dcfd13a2bdf2436703b1672d4,"…
…",-$0.04,$31.62,$31.58
2024-06-20 23:33:47,0xc84…30161,https://eigenphi.io/mev/ethereum/tx/0xc8430dd6d1f4d3a19ac8742c3ded67809a47eaedfbf30c5e268302527af30161,"…
…",$9.91,$440.64,$450.56
2024-06-20 23:33:23,0x5b3…ac4c5,https://eigenphi.io/mev/ethereum/tx/0x5b310af06358fbff831142b12e7158fcba73c541bc90edad19bffb0970fac4c5,"…
…",$3.97,$47.13,$51.09
2024-06-20 23:33:23,0x4a5…7e5a6,https://eigenphi.io/mev/ethereum/tx/0x4a5f31665da5a3a517788c95b63f17d2261cc32e9489e7142e5119d2e857e5a6,"…
…",<$0.01,$112.92,$112.92
2024-06-20 23:32:35,0xe0c…92368,https://eigenphi.io/mev/ethereum/tx/0xe0cd6bc81a3cb0ada2eb2a82467d1d26722c6b85078110e47c3bf8c243392368,"…
…",<$0.01,$27.71,$27.72
2024-06-20 23:32:23,0x093…df19a,https://eigenphi.io/mev/ethereum/tx/0x093650b2f3259fb1b924373600d7565dcd6acd22605dceb3e5f60dfc7b5df19a,"…
…",$1.91,$66.08,$67.98
2024-06-20 23:30:47,0xc22…435d2,https://eigenphi.io/mev/ethereum/tx/0xc225120560c29f96799ff386ecd8a6d5132eeecf9f4f3cdc16033bdfc16435d2,"…
…",$3.22,$38.33,$41.55
2024-06-20 23:30:35,0x850…6f5e4,https://eigenphi.io/mev/ethereum/tx/0x850cd0377d2c09034feec0af9bd036fe1a5d31ebe58988d9faa7174e5486f5e4,"…
…",<$0.01,$13.40,$13.40
2024-06-20 23:29:47,0xf74…68475,https://eigenphi.io/mev/ethereum/tx/0xf74ac87312d950d74d41702b9710e3bee54c445952d8758109fa3cde0fa68475,"…
…",$0.64,$9.33,$9.97
2024-06-20 23:29:23,0x0ad…b3236,https://eigenphi.io/mev/ethereum/tx/0x0ad6c8060cd789be376d1ff8d8824f24043218e7169c6bac711620b0a62b3236,"…
…",$0.48,$34.19,$34.68
"a few seconds ago
items per page:
80 - 90",,,,,,
2024-06-20 23:29:11,0x664…9c7fe,https://eigenphi.io/mev/ethereum/tx/0x6646b2aaf766ebaba2a25a3a75b1421ea2b004aa92127a0eb3a7720e7859c7fe,"…
…",$1.82,$21.71,$23.53
2024-06-20 23:28:59,0xe71…6dc6b,https://eigenphi.io/mev/ethereum/tx/0xe719da063376e2259c4c992c4989c4768f9e64d8730d81d1f67b55221076dc6b,"…
…",$2.42,$21.00,$23.42
2024-06-20 23:28:23,0x37e…5050f,https://eigenphi.io/mev/ethereum/tx/0x37e77d12edd4f9978c507113cd603741d8171f023124534c19a6290bc4e5050f,"…
…",$0.30,$30.06,$30.37
2024-06-20 23:28:23,0x949…29cbd,https://eigenphi.io/mev/ethereum/tx/0x949b63de71ea1cb96d66fb891000f1682ade77d6e3fad57d0c22b33628c29cbd,"…
…",$145.72,$84.73,$230.46
2024-06-20 23:27:47,0x7d0…c36af,https://eigenphi.io/mev/ethereum/tx/0x7d065bf36a96cc457d1da64ce39584f3c9ccf2bb3e35340b9042787af2dc36af,"…
…",<$0.01,$25.08,$25.08
2024-06-20 23:27:35,0x548…75677,https://eigenphi.io/mev/ethereum/tx/0x5489e90f5085470c3180bb4336ac3fc1b96474c977e0c51a126405dd7e375677,"…
…",$0.73,$81.19,$81.92
2024-06-20 23:27:23,0xea7…3693a,https://eigenphi.io/mev/ethereum/tx/0xea7cb09e9fbb00877f6378d9cdac54ffb82f4619fd84b7e35ceeb615eb23693a,"…
…",$0.01,$114.76,$114.78
2024-06-20 23:26:59,0xf12…3489b,https://eigenphi.io/mev/ethereum/tx/0xf122f491b7b8748bfe16c7cb8dbb3d697337b765c7891a576d0972ac5553489b,"…
…",$0.12,$11.80,$11.92
2024-06-20 23:26:35,0x7b3…90732,https://eigenphi.io/mev/ethereum/tx/0x7b3f95380efdc6d2d26b972d697193f06a324f96d397b272990383cba8890732,"…
…",<$0.01,$64.36,$64.36
2024-06-20 23:26:11,0x8a3…d4c0e,https://eigenphi.io/mev/ethereum/tx/0x8a3fc6dd694e0f52ec45f93c94930809cb7a0fe462604d16cd244cd5e03d4c0e,"…
…",$0.79,$7.30,$8.09
"a few seconds ago
items per page:
90 - 100",,,,,,
2024-06-20 23:25:47,0xea6…cfb30,https://eigenphi.io/mev/ethereum/tx/0xea64f790a02f593ecb22469bb91240062d165adf031208bd7743f587ba0cfb30,"…
…",$0.38,$74.03,$74.41
2024-06-20 23:25:23,0x75d…a7424,https://eigenphi.io/mev/ethereum/tx/0x75d425ff5afb13fe1916c7be392f0920b31a61f1d6b20e7e73252fa712aa7424,"…
…",$1.48,$35.32,$36.79
2024-06-20 23:24:59,0x960…634b0,https://eigenphi.io/mev/ethereum/tx/0x96026ae2e7bb1f23356d09804a5ecf7bab38648eff11d2d85cee2c6d0d8634b0,"…
…",-$0.04,$14.12,$14.08
2024-06-20 23:24:47,0x391…3417e,https://eigenphi.io/mev/ethereum/tx/0x391f559317417de395c485d44e935b5be55c3c9dc35e7aba3c70d40c6623417e,"…
…",$1.68,$23.96,$25.64
2024-06-20 23:24:35,0x51c…37b94,https://eigenphi.io/mev/ethereum/tx/0x51c62b8a01f73dc1e27627a7cce243d7840baab6de5df6651b3502a09cc37b94,"…
…",-$0.02,$15.91,$15.90
2024-06-20 23:24:11,0x0c6…7cdbd,https://eigenphi.io/mev/ethereum/tx/0x0c695530f1a4ac9e5b07d2b8feb374607229e87344af2338b9fdadac6a17cdbd,"…
…",$1.26,$355.93,$357.19
2024-06-20 23:23:59,0xfa1…e9a8e,https://eigenphi.io/mev/ethereum/tx/0xfa1317d8c92d52cbb54c2f4d83f928c9f98c2417e95931f25187efb76fbe9a8e,"…
…",$0.11,$16.03,$16.14
2024-06-20 23:22:59,0x755…56787,https://eigenphi.io/mev/ethereum/tx/0x7551a283210700d372a861e7ad1e5440369a209c7ea1d15b27d616a2a9f56787,"…
…",$6.66,$764.77,$771.44
2024-06-20 23:22:35,0x50f…7c7c9,https://eigenphi.io/mev/ethereum/tx/0x50f19937317da72a9e707871abbcb9865a085683a96b0ec89b0c027b0807c7c9,"…
…",$0.05,$12.07,$12.12
2024-06-20 23:21:47,0xdd3…5acbf,https://eigenphi.io/mev/ethereum/tx/0xdd3100ddd47e510f9873009f7ed0a2d3febfaefa758978dabba945298d15acbf,"…
…",-$0.01,$17.60,$17.59
"a few seconds ago
items per page:
100 - 110",,,,,,
2024-06-20 23:21:23,0xc81…9c889,https://eigenphi.io/mev/ethereum/tx/0xc81fa81f04fd26ce701fa48b467f16bd69660947dbe66e7565652af7ba29c889,"…
…",$2.13,$25.71,$27.83
2024-06-20 23:21:11,0x0b9…312dc,https://eigenphi.io/mev/ethereum/tx/0x0b96335a7f40b385c23ce8fb0ac5b0aaa386f005969c184cb0e23694253312dc,"…
…",$5.19,$117.17,$122.36
2024-06-20 23:20:35,0x731…3ae5a,https://eigenphi.io/mev/ethereum/tx/0x731bd02c7f3659586e77b5ca6def189eb021f0e6f3a59749d644deb9f173ae5a,"…
…",<$0.01,$18.36,$18.36
2024-06-20 23:20:11,0xc71…31ed9,https://eigenphi.io/mev/ethereum/tx/0xc71a6d7e4e5443355a5d48e9a74743a59fa1a85f93e9829773149fd5a1431ed9,"…
…",<$0.01,$12.00,$12.00
2024-06-20 23:19:23,0x443…0c353,https://eigenphi.io/mev/ethereum/tx/0x443739854235a968f44ca13d7d381797c238099e0963fe254756ac5bea40c353,"…
…",<$0.01,$13.25,$13.25
2024-06-20 23:19:11,0xec6…f1482,https://eigenphi.io/mev/ethereum/tx/0xec6851cdd2ef5cfcb444faf9c9c1ffbb8f5831a9fe1c026c387659bf917f1482,"…
…",$0.11,$12.61,$12.72
2024-06-20 23:18:35,0x7e3…a43ca,https://eigenphi.io/mev/ethereum/tx/0x7e349c0a2550259dc6ce057cef9da24860025fa81d369b813c94e3781afa43ca,"…
…",$0.71,$11.08,$11.79
2024-06-20 23:17:59,0x2b5…8a8b8,https://eigenphi.io/mev/ethereum/tx/0x2b57d4d9ef6d563d582176823a0f02ad2c7a931be37451355a45cd470028a8b8,"…
…",$0.07,$706.47,$706.54
2024-06-20 23:17:35,0x481…e5dcb,https://eigenphi.io/mev/ethereum/tx/0x481190f0c82c031a6c3e1dce3e1938162b257c781e379f5f07e757550b8e5dcb,"…
…",$1.07,$9.66,$10.73
2024-06-20 23:17:35,0x275…d19a8,https://eigenphi.io/mev/ethereum/tx/0x2756b9434cdaddf1371646d845f471d0dd5d1278590092845013cce2dc2d19a8,"…
…",-$32.46,$32.46,<$0.01
"a few seconds ago
items per page:
110 - 120",,,,,,
2024-06-20 23:16:47,0x7ac…d83c1,https://eigenphi.io/mev/ethereum/tx/0x7acc9eece985716a96c0e2c0d86cb0f0ead572730da8231e6586770a15cd83c1,"…
…",<$0.01,$22.67,$22.67
2024-06-20 23:15:23,0x398…ac87a,https://eigenphi.io/mev/ethereum/tx/0x3980d3a9353911526c4f61213ff5f11b597b7f710fbedef859edd7653d0ac87a,"…
…",<$0.01,$8.11,$8.11
2024-06-20 23:15:11,0xd37…f6a15,https://eigenphi.io/mev/ethereum/tx/0xd3757db88e1522dc9b8da5bacfe5a36c3e6f48bd7a90e86d1e37d58d068f6a15,"…
…",<$0.01,$29.83,$29.83
2024-06-20 23:14:11,0x7a0…30290,https://eigenphi.io/mev/ethereum/tx/0x7a067fd8bef8f3ca38812a7b7ed61349d19615219e39e390bd38c5edd3c30290,"…
…",<$0.01,$10.52,$10.52
2024-06-20 23:13:59,0xdf8…d0ef9,https://eigenphi.io/mev/ethereum/tx/0xdf888beedd87eb19dfcc7c43f918a5231a5d0861bf138adb7cc48088299d0ef9,"…
…",$4.00,$29.27,$33.27
