,market_id,timestamp,funding_rate,time_hour,funding_rate_apy,Binance,Bybit,OKX,dYdX,Synthetix
0,ETH-USD,1717992000,3.294331124830219e-05,2024-06-10 04:00,0.3345293103860154,0.1157139627916732,0.1157139627916732,-0.0679939366232031,,0.6037529504013317
1,ETH-USD,1717988400,3.325685405604654e-05,2024-06-10 03:00,0.3381996920946946,0.1157139627916732,0.1157139627916732,-0.0573774891535242,,0.5823454873682884
2,ETH-USD,1717984800,4.449231551439694e-05,2024-06-10 02:00,0.4766027553672864,0.1157139627916732,0.1157139627916732,-0.0572781185505002,,0.5410596646147154
3,ETH-USD,1717981200,6.419307226859601e-05,2024-06-10 01:00,0.7547269573539164,0.1157139627916732,0.1157139627916732,-0.0400127297537417,,0.5125214691204402
4,ETH-USD,1717977600,8.16668886238151e-05,2024-06-10 00:00,1.044948761357701,0.1157139627916732,0.1157139627916732,-0.0182540735252143,-0.2484769916811869,0.5008955226068437
5,ETH-USD,1717974000,8.039853106202773e-05,2024-06-09 23:00,1.022355298707243,0.1157139627916732,0.1157139627916732,-0.0041902436431852,,0.4626594979131796
6,ETH-USD,1717970400,6.941670305019719e-05,2024-06-09 22:00,0.8368813476861601,0.1157139627916732,0.1157139627916732,0.0024339839002287,,0.4440795110025422
7,ETH-USD,1717966800,6.272113767068286e-05,2024-06-09 21:00,0.7322479118229563,0.1157139627916732,0.1157139627916732,-0.0084605215904086,,0.4486015958389771
8,ETH-USD,1717963200,5.687952560772289e-05,2024-06-09 20:00,0.6458393122841384,0.1157139627916732,0.1157139627916732,0.0113411805741074,,0.4601982756664993
9,ETH-USD,1717959600,5.7009684124103385e-05,2024-06-09 19:00,0.6477168427624047,0.1157139627916732,0.1157139627916732,0.0019364159973607,,0.466619093178558
10,ETH-USD,1717956000,5.6497304271339926e-05,2024-06-09 18:00,0.6403381428096286,0.1157139627916732,0.1157139627916732,-0.0146942958530983,,0.4740508661287919
11,ETH-USD,1717952400,5.022354682076646e-05,2024-06-09 17:00,0.552625272493106,0.1157139627916732,0.1157139627916732,-0.0063696102984421,,0.4871671831371084
12,ETH-USD,1717948800,5.547417970093651e-05,2024-06-09 16:00,0.6257029969422983,0.1157139627916732,0.1157139627916732,-0.0153632328291718,,0.5007547810443187
13,ETH-USD,1717945200,6.10185932026412e-05,2024-06-09 15:00,0.7066059425297861,0.1157139627916732,0.1157139627916732,-0.0192629170200346,,0.5295991942881103
14,ETH-USD,1717941600,6.545277368385423e-05,2024-06-09 14:00,0.7741963043057831,0.1157139627916732,0.1157139627916732,-0.006283007672818,,0.557301438411246
15,ETH-USD,1717938000,5.983395828236245e-05,2024-06-09 13:00,0.6889884413764105,0.1157139627916732,0.1157139627916732,0.0090591098920238,,0.5766344685752134
16,ETH-USD,1717934400,5.6713087472612416e-05,2024-06-09 12:00,0.6434415663170598,0.1157139627916732,0.1157139627916732,0.013989100898144,,0.5983088135024033
17,ETH-USD,1717930800,5.660801562716258e-05,2024-06-09 11:00,0.6419296760033264,0.1157139627916732,0.1157139627916732,0.0230303600481986,,0.6004422629067923
18,ETH-USD,1717927200,5.013640468063737e-05,2024-06-09 10:00,0.5514405641610345,0.1157139627916732,0.1157139627916732,0.0235305235426273,,0.6002065746353157
19,ETH-USD,1717923600,4.2733570829507285e-05,2024-06-09 09:00,0.4540286484597697,0.1157139627916732,0.1157139627916732,0.0010480535380714,,0.5999751298931523
20,ETH-USD,1717920000,1.8714494812036956e-05,2024-06-09 08:00,0.1781406089648458,0.1157139627916732,0.1157139627916732,-0.0105298720337845,,0.5997865565816158
21,ETH-USD,1717916400,3.364313019576447e-05,2024-06-09 07:00,0.3427353819289134,0.1157139627916732,0.1157139627916732,-0.0186743215526435,,0.6005375428782842
22,ETH-USD,1717912800,4.479066715848419e-05,2024-06-09 06:00,0.4804668206479272,0.1157139627916732,0.1157139627916732,-0.029243724226007,,0.60081647123607
23,ETH-USD,1717909200,7.937944767601007e-05,2024-06-09 05:00,1.004383163503792,0.1157139627916732,0.1157139627916732,-0.0381599650847043,,0.5995666074671024
24,ETH-USD,1717905600,7.950229822821918e-05,2024-06-09 04:00,1.0065412117794543,0.1157139627916732,0.1157139627916732,-0.0597146140308565,,0.5984628221754958
25,ETH-USD,1717902000,4.2582032691031976e-05,2024-06-09 03:00,0.4520998258918693,0.1157139627916732,0.1157139627916732,-0.0641339903021053,,0.5962987122620705
26,ETH-USD,1717898400,2.82287529121526e-05,2024-06-09 02:00,0.2805381065316314,0.1157139627916732,0.1157139627916732,-0.0498597224515181,,0.59513470564021
27,ETH-USD,1717894800,3.839673893365671e-05,2024-06-09 01:00,0.399827445413069,0.1157139627916732,0.1157139627916732,-0.0214250399018413,,0.5939260667906483
28,ETH-USD,1717891200,2.399062995616312e-05,2024-06-09 00:00,0.2338697853962095,0.1157139627916732,0.1157139627916732,0.0045772329401889,0.2962985346093556,0.5923425832552759
29,ETH-USD,1717887600,1.575902955227014e-05,2024-06-08 23:00,0.1480306671992486,0.1157139627916732,0.2612928823580562,0.007490089328304,,0.5865560032642223
30,ETH-USD,1717884000,4.1172169389219344e-05,2024-06-08 22:00,0.4342768419626617,0.1157139627916732,0.2612928823580562,0.0214898984513165,,0.5687841765218332
31,ETH-USD,1717880400,7.673408149202447e-05,2024-06-08 21:00,0.9584723679202742,0.1157139627916732,0.2612928823580562,0.0563191699808511,,0.4898859429343143
32,ETH-USD,1717876800,3.727388859576448e-05,2024-06-08 20:00,0.3861265173065298,0.1157139627916732,0.2612928823580562,0.0758895077644254,,0.4489942803973284
