,market_id,timestamp,funding_rate,time_hour,funding_rate_apy,Binance,Bybit,OKX,dYdX,Synthetix
212,XRP-USD,1717228800,6.707516246632989e-05,2024-06-01 08:00,0.7995897425645342,0.1157139627916732,0.1157139627916732,0.1849440944428602,,
213,XRP-USD,1717225200,7.331419065184488e-05,2024-06-01 07:00,0.9006743968231872,0.1157139627916732,0.1157139627916732,0.2181484689407551,,1.517882164782868
214,XRP-USD,1717221600,7.994714566878609e-05,2024-06-01 06:00,1.0143750583977904,0.1157139627916732,0.1157139627916732,0.260669710096258,,
215,XRP-USD,1717218000,9.60043230186835e-05,2024-06-01 05:00,1.318585966154228,0.1157139627916732,0.1157139627916732,0.2924358041822279,,
216,XRP-USD,1717214400,9.513571074111946e-05,2024-06-01 04:00,1.301012367984824,0.1157139627916732,0.1157139627916732,0.3372802676302444,,
217,XRP-USD,1717210800,8.277645117097767e-05,2024-06-01 03:00,1.0649204494732882,0.1157139627916732,0.1157139627916732,0.4059824757367536,,
218,XRP-USD,1717207200,7.295569072407425e-05,2024-06-01 02:00,0.8947152041301107,0.1157139627916732,0.1157139627916732,0.4381235305196591,,
219,XRP-USD,1717203600,6.657348657844407e-05,2024-06-01 01:00,0.7916989987563989,0.1157139627916732,0.1157139627916732,0.435923146489348,,
220,XRP-USD,1717200000,4.3867890785786394e-05,2024-06-01 00:00,0.4685482014200164,0.1157139627916732,0.1157139627916732,0.4259107456642514,0.0817302695396877,
221,XRP-USD,1717196400,3.998845068000809e-05,2024-05-31 23:00,0.4194817272628321,0.1157139627916732,0.1157139627916732,0.4366320608663849,,
222,XRP-USD,1717192800,5.735337218780897e-05,2024-05-31 22:00,0.6526848268586811,0.1157139627916732,0.1157139627916732,0.41720181294381,,
223,XRP-USD,1717189200,7.323716419767506e-05,2024-05-31 21:00,0.8993924399531634,0.1157139627916732,0.1157139627916732,0.3619542769357429,,
224,XRP-USD,1717185600,6.846272040611861e-05,2024-05-31 20:00,0.8215957488214256,0.1157139627916732,0.1157139627916732,0.3311691702536723,,
225,XRP-USD,1717182000,6.577000243126937e-05,2024-05-31 19:00,0.7791331932175658,0.1157139627916732,0.1157139627916732,0.2536243196302856,,
226,XRP-USD,1717178400,7.284451961976546e-05,2024-05-31 18:00,0.8928710514756846,0.1157139627916732,0.1157139627916732,0.1881144242655175,,
227,XRP-USD,1717174800,5.341855679746698e-05,2024-05-31 17:00,0.5966921125019036,0.1157139627916732,0.1157139627916732,0.1135579741036474,,
228,XRP-USD,1717171200,-7.935175547438598e-06,2024-05-31 16:00,-0.0671514466890351,0.1157139627916732,0.1157139627916732,0.0651087780836165,,
229,XRP-USD,1717167600,1.5498574249619942e-05,2024-05-31 15:00,0.14541436037964,0.1157139627916732,0.1157139627916732,0.0307291411081851,,
230,XRP-USD,1717164000,1.2272519724608845e-05,2024-05-31 14:00,0.1134982243985176,0.1157139627916732,0.1157139627916732,0.0074460316099764,,
231,XRP-USD,1717160400,3.723367647933521e-05,2024-05-31 13:00,0.3856383471288738,0.1157139627916732,0.1157139627916732,-0.0078778133276606,,
232,XRP-USD,1717156800,2.989719049251522e-05,2024-05-31 12:00,0.2993907149120938,0.1157139627916732,0.1157139627916732,-0.0684673879704925,,
233,XRP-USD,1717153200,3.653362902468998e-05,2024-05-31 11:00,0.3771673495969105,0.1157139627916732,0.1157139627916732,-0.0954921295132459,,
234,XRP-USD,1717149600,3.354217980752006e-05,2024-05-31 10:00,0.3415485316512312,0.1157139627916732,0.1157139627916732,-0.0985306501371146,,
235,XRP-USD,1717146000,3.398986369066759e-07,2024-05-31 09:00,0.0029819487445799,0.1157139627916732,0.1157139627916732,-0.0679628350519729,,
236,XRP-USD,1717142400,4.937764481129386e-05,2024-05-31 08:00,0.5411632521030771,0.1157139627916732,0.1157139627916732,-0.0515946972653024,,
237,XRP-USD,1717138800,5.069244469260347e-05,2024-05-31 07:00,0.5590155439635494,0.1157139627916732,0.1157139627916732,-0.0432241170750197,,
238,XRP-USD,1717135200,2.6150389914586667e-05,2024-05-31 06:00,0.2574356144801097,0.1157139627916732,0.1157139627916732,-0.0331893720046498,,
239,XRP-USD,1717131600,9.705952828465924e-06,2024-05-31 05:00,0.088742906790882,0.1157139627916732,0.1157139627916732,0.005797071646882,,
240,XRP-USD,1717128000,-1.8832038711998915e-06,2024-05-31 04:00,-0.0163615530835333,0.1157139627916732,0.1157139627916732,0.0353940876766096,,1.0149967728935154
241,XRP-USD,1717124400,-5.129474499747307e-07,2024-05-31 03:00,-0.0044833405027989,0.1157139627916732,0.1157139627916732,0.0446310385507913,,
242,XRP-USD,1717120800,-1.2950131805434718e-05,2024-05-31 02:00,-0.1072457118137689,0.1157139627916732,0.1157139627916732,0.0537333508878092,,
243,XRP-USD,1717117200,-1.159005013846754e-05,2024-05-31 01:00,-0.0965454075313253,0.1157139627916732,0.1157139627916732,0.0709420806497809,,
244,XRP-USD,1717113600,-3.942720859601814e-06,2024-05-31 00:00,-0.0339486635100594,0.1157139627916732,0.1157139627916732,0.0605288854870957,0.011943402989248,
245,XRP-USD,1717110000,-7.289041608913957e-07,2024-05-30 23:00,-0.0063648606886412,0.1157139627916732,0.1157139627916732,0.0652715499424454,,
246,XRP-USD,1717106400,-1.2396361924055112e-05,2024-05-30 22:00,-0.1029043626918397,0.1157139627916732,0.1157139627916732,0.0459753963687219,,
247,XRP-USD,1717102800,-1.3408590824856828e-05,2024-05-30 21:00,-0.1108239602581862,0.1157139627916732,0.1157139627916732,0.0228581095249027,,
248,XRP-USD,1717099200,2.4803980510477067e-05,2024-05-30 20:00,0.2426922241347024,0.1157139627916732,0.1157139627916732,0.0204872810890874,,
249,XRP-USD,1717095600,4.24526928929676e-05,2024-05-30 19:00,0.450455574207621,0.1157139627916732,0.1157139627916732,0.0274068421132853,,
250,XRP-USD,1717092000,4.403774898633179e-05,2024-05-30 18:00,0.4707348695472457,0.1157139627916732,0.1157139627916732,0.0122178786334956,,
251,XRP-USD,1717088400,2.3221593779362525e-05,2024-05-30 17:00,0.2255856356335261,0.1157139627916732,0.1157139627916732,-0.0134139904555141,,
252,XRP-USD,1717084800,2.248292985408931e-05,2024-05-30 16:00,0.2176810259613906,0.1157139627916732,0.1157139627916732,-0.0225745433426505,,
253,XRP-USD,1717081200,1.268588255508904e-05,2024-05-30 15:00,0.1175375249418604,0.1157139627916732,0.1157139627916732,-0.0414677056725953,,
254,XRP-USD,1717077600,3.900249785717176e-05,2024-05-30 14:00,0.4072750115671422,0.1157139627916732,0.1157139627916732,-0.035641370830853,,
255,XRP-USD,1717074000,4.1100787143751834e-05,2024-05-30 13:00,0.4333802937245332,0.1157139627916732,0.1157139627916732,-0.0247374050173886,,
256,XRP-USD,1717070400,3.0501047644678196e-05,2024-05-30 12:00,0.3062822202872051,0.1157139627916732,0.1157139627916732,0.0102805405354833,,
257,XRP-USD,1717066800,2.0912195372487308e-05,2024-05-30 11:00,0.2010412825990923,0.1157139627916732,0.1157139627916732,0.0522861711501629,,
258,XRP-USD,1717063200,2.1758600496316023e-05,2024-05-30 10:00,0.2099793177869069,0.1157139627916732,0.1157139627916732,0.0879395637025817,,
259,XRP-USD,1717059600,1.936407320220699e-05,2024-05-30 09:00,0.1848635720837008,0.1157139627916732,0.1157139627916732,0.091203535443477,,
260,XRP-USD,1717056000,6.262839920157514e-08,2024-05-30 08:00,0.0005487752813175,0.1157139627916732,0.1157139627916732,0.1109067358373234,,
261,XRP-USD,1717052400,1.0890388642332274e-05,2024-05-30 07:00,0.1000980201273833,0.1157139627916732,0.1819961755594534,0.1445148241926468,,
262,XRP-USD,1717048800,2.1206942121597455e-05,2024-05-30 06:00,0.2041462904184141,0.1157139627916732,0.1819961755594534,0.1510933084435666,,
263,XRP-USD,1717045200,2.514981698796374e-05,2024-05-30 05:00,0.2464626086402683,0.1157139627916732,0.1819961755594534,0.1472961439103548,,
264,XRP-USD,1717041600,4.593382327859022e-06,2024-05-30 04:00,0.041058450818795,0.1157139627916732,0.1819961755594534,0.1364386170044143,,
265,XRP-USD,1717038000,1.5102661259656502e-05,2024-05-30 03:00,0.1414487781865765,0.1157139627916732,0.1819961755594534,0.0902339716177886,,
266,XRP-USD,1717034400,5.7540386637212905e-06,2024-05-30 02:00,0.0516971931574032,0.1157139627916732,0.1819961755594534,0.0567940833594731,,
267,XRP-USD,1717030800,1.0317457318049931e-05,2024-05-30 01:00,0.0945906522993149,0.1157139627916732,0.1819961755594534,0.0562856107001497,,
268,XRP-USD,1717027200,-3.999273505085516e-06,2024-05-30 00:00,-0.0344271298512328,0.1157139627916732,0.1819961755594534,0.053156216590573,0.1845486157241127,
269,XRP-USD,1717023600,2.2635670580017295e-05,2024-05-29 23:00,0.2193113475091888,0.1157139627916732,0.1157139627916732,0.0413503039841143,,
270,XRP-USD,1717020000,2.1440627111574263e-05,2024-05-29 22:00,0.2066137468877462,0.1157139627916732,0.1157139627916732,0.0412728191012041,,
271,XRP-USD,1717016400,3.817843184895491e-05,2024-05-29 21:00,0.3971531176760774,0.1157139627916732,0.1157139627916732,0.0520275771279354,,
272,XRP-USD,1717012800,1.5655054203159097e-05,2024-05-29 20:00,0.1469855057169018,0.1157139627916732,0.1157139627916732,0.0628713499424287,,
273,XRP-USD,1717009200,3.0323396015522635e-05,2024-05-29 19:00,0.304250989678642,0.1157139627916732,0.1157139627916732,0.0853491734291824,,
274,XRP-USD,1717005600,3.165302760929603e-05,2024-05-29 18:00,0.3195306874458978,0.1157139627916732,0.1157139627916732,0.1220934296941662,,
275,XRP-USD,1717002000,4.193344151159722e-06,2024-05-29 17:00,0.037416634646795,0.1157139627916732,0.1157139627916732,0.154641210916155,,
276,XRP-USD,1716998400,-5.6057078933312866e-06,2024-05-29 16:00,-0.0479199282845586,0.1157139627916732,0.1157139627916732,0.1779753457147024,,
277,XRP-USD,1716994800,1.0139249387393344e-05,2024-05-29 15:00,0.0928832357564297,0.33914373381446,0.2262327395740133,0.1950815425729606,,
278,XRP-USD,1716991200,1.898459908371176e-05,2024-05-29 14:00,0.1809314711092753,0.33914373381446,0.2262327395740133,0.2228453047588836,,0.3816371561940828
279,XRP-USD,1716987600,2.3711560317149412e-05,2024-05-29 13:00,0.230857161339872,0.33914373381446,0.2262327395740133,0.2438082440144495,,
280,XRP-USD,1716984000,9.565962370584813e-06,2024-05-29 12:00,0.0874085946657932,0.33914373381446,0.2262327395740133,0.2692423002188866,,
281,XRP-USD,1716980400,0.0003756224797932,2024-05-29 11:00,25.83843746232028,0.33914373381446,0.2262327395740133,0.3040308468823935,,
282,XRP-USD,1716976800,4.143712319829033e-05,2024-05-29 10:00,0.4376095202834007,0.33914373381446,0.2262327395740133,0.3275970563521961,,0.3529970965305822
283,XRP-USD,1716973200,1.8146850470616069e-06,2024-05-29 09:00,0.0160236501469723,0.33914373381446,0.2262327395740133,0.3704671667092281,,
284,XRP-USD,1716969600,2.8550013078172852e-05,2024-05-29 08:00,0.2841468199419505,0.33914373381446,0.2262327395740133,0.404702806012523,,
285,XRP-USD,1716966000,3.482571997272992e-06,2024-05-29 07:00,0.0309773930355834,0.317997098933146,0.3604208316929491,0.402178753044992,,
286,XRP-USD,1716962400,2.6663485541504814e-05,2024-05-29 06:00,0.2631000033817072,0.317997098933146,0.3604208316929491,0.3973976460524211,,
