,time_hour,DOGE,ETH,LTC,UNI,LINK,SOL,ARB,XRP,BTC
0,2023-10-22 00:00,-0.9983839169540665,1.2407804521122872,108.10261054219929,3594.40776174549,115585391731.29868,-0.4450605963302692,620.2993069835082,94.22235266230857,2.488480419125057
1,2023-11-12 00:00,-0.9999988389423465,5.647115713348948,1676.0048741060227,0.4876840043176396,121.42365251420247,-0.09878307650323426,1.4942742448623143,7428.332164168379,6.812391842163098
2,2023-11-20 00:00,-0.9948443438178172,5.233399782682637,5.819579951370235,78.43062978105579,4.383017883908656,10.38659772478081,-0.2059040253205191,1.9420082664723193,0.04831509414609325
3,2023-12-04 00:00,-0.35530393057378706,0.6452442438838555,0.45951309071138646,0.3248704424006077,0.12300880991890906,-0.0005737845108139128,0.4418822075458375,0.34956069377112997,3.3742390870443604
4,2023-12-05 00:00,-0.3681174519688486,0.11744030723364762,0.7115031516007926,0.582484275457948,0.06855737078618174,0.29110837761086805,0.2081332959283302,0.39762849871525496,0.08894230012781845
5,2023-12-14 00:00,-0.016900255138868947,0.21091691773014576,-0.08241781569693551,0.40052224318494045,0.23912733106790118,-0.1605254338832084,3.5937836105294467,0.5127778868671904,0.21066754663272502
6,2023-12-15 00:00,0.4298583514149894,0.12342114422301509,0.21026167237150695,0.04955242459878906,0.11481626486595586,0.5262127487731927,-0.18404988078851992,0.2809999340373077,0.8142766334696088
7,2023-12-25 00:00,-0.26406247770386515,0.6803439430524818,1.6989882177618947,-0.1702602979046166,0.2627106136101567,0.20872465005538077,-0.11326912687219226,0.43184966440484907,0.9446193485702179
8,2024-01-05 00:00,-0.3114086630041588,5.2649015782741335,354.4551071805074,0.04812890111675183,-0.20201444275185498,0.38551966110052494,0.08997898455977626,-0.22632403096585685,0.499164174557859
9,2024-01-21 00:00,-0.09063271671264284,-0.0519604324821783,2.7237380824480972,0.7514451673558857,-0.08127028264883229,-0.00451217861427522,0.12770768099359042,0.06597808143223372,0.026499940025528357
10,2024-01-27 00:00,-0.08378714840723556,0.222330086661938,0.5576767107552048,-0.02886157374803089,-1.5160221740417867e-05,0.18339227549002612,0.43445827886868416,0.1311105243104631,1.2384138065701404
11,2024-02-22 00:00,-0.1654663214589135,0.1658146321274494,0.5184720858174652,-0.3970166695215045,0.3199666597078854,0.08188163537089332,0.36597314096522227,0.5052084413854316,0.3659200713429025
12,2024-03-03 00:00,0.2252944678236768,0.3229377542258203,8.661473531773595,0.12712668757353351,0.3016910923725036,0.12285612369936083,0.25906006976392115,0.018653619459177984,0.35122495500109174
13,2024-05-20 00:00,-0.08734132244452375,-0.07814914274001172,-0.1517793871219969,-0.5249706434659731,0.316567240241332,0.008770392700465646,-0.10904123540196553,0.1476144622555402,0.1592686378408259
14,2024-06-08 00:00,-0.16807764701051953,-0.07028798777081613,-0.2491669180347117,-0.1732961281174582,0.10083865400982495,0.35154980736283714,-0.2844786781713916,0.05828437099302608,-0.12263327753896514
15,2023-10-15 00:00,-0.8868367027575875,2.8821150663399253,234.93344327915807,-0.1639872936228729,0.47120407746839144,-0.6515662999397339,25.504763173728865,57.970223183724464,4.687589335293026
16,2023-10-21 00:00,-0.9712167901223505,12.583365039445452,356.5663659285031,214.08588478812987,-0.23662683058051537,-0.4665935669579848,56.05915966480697,30.648724686052613,0.9068740568011755
17,2023-10-30 00:00,-0.9999984083419349,0.18331423327179186,2.205680330663346,2065.003464815113,30.625807191752216,1.1321265041158521,1.9617830005041226,1631.7297119425564,4.1455319574526595
18,2023-11-07 00:00,-0.9994509797762409,0.6130665762923753,19.04574546525029,46.84471830243241,10.019088774502473,-0.15851667988405826,1.0511628170130152,7765991.44413243,5.7229834564120505
19,2023-11-16 00:00,-0.9999464687892581,84.69661709608776,1572.224980097867,7.5814818840234555,46.247300004537244,26506.56684145333,-0.40476015535596477,813.7976342820788,62.827613472947355
20,2023-12-24 00:00,-0.15657112255534256,1.305307196621866,3.078164094310689,0.063991623161882,0.19024389016239662,0.689742750290512,-0.1679751228070927,0.13187814037349588,0.8358056114990222
21,2024-01-02 00:00,-0.8180948748585264,-0.42144769127042503,63.62563712019785,0.5030134095896457,0.9899886719833617,0.4070149864808572,0.7107569124156707,1.4674087568593177,2.634594019303564
22,2024-01-10 00:00,-0.8401580032830982,-0.20153356215720686,13120066.393032817,0.7491545392138577,-0.261921815072773,-0.011926296950536597,0.17340694591937922,3.172183158999898,0.8702172801512644
23,2024-02-02 00:00,-0.254806950082231,-0.15024129523248986,-0.29104660865207876,0.1961431584764708,0.24809216939778955,0.1304144128790259,0.14948379966425862,0.057621078362167344,0.07924932460577172
24,2024-02-19 00:00,-0.1521976726070181,0.011117906483450568,-0.024245709888767175,0.012913884236473105,0.10733597071475054,0.05357453397405809,0.021954806156562645,0.06909220375618896,-0.05728192106627206
25,2024-02-29 00:00,0.08072637729109133,-0.0075650013762984525,-0.05055179289358047,-0.28070280977684403,0.07359429547746599,-0.22630843302492132,1.298968242256934,1.528848240737973,0.2242537669482012
26,2024-03-11 00:00,-0.4271095254583446,0.2625887580488262,4.85917527655161,0.9148378271438029,0.30956404634564905,0.1636991571680202,1.5745185377724624e-08,0.07998385840109101,-0.1671466269507087
27,2024-04-04 00:00,-0.011812216327622416,0.1272678330737067,-0.01611445120387356,-0.23639163059173318,0.5720839355934981,0.03798383935784555,0.1687767789271637,0.08102628486025765,-0.33947591115362574
28,2024-04-09 00:00,0.08085592913918749,0.364286109936967,0.0002585996977235716,-0.03462838785938527,0.03532899594110983,0.2595178168151906,0.03910012473147573,-0.019989114549225695,0.11826560517245421
