,timestamp,fundingRate,index,id
0,1714451115,-42149694113945,95651,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95651
1,1714460383,-74756453993522,95652,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95652
2,1714463335,-85142206600828,95653,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95653
3,1714466663,-96850805746192,95654,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95654
4,1714467245,-98898403313079,95655,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95655
5,1714476101,-130055661134997,95656,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95656
6,1714477081,-133503505835254,95657,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95657
7,1714479069,-140497705084347,95658,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95658
8,1714481627,-149497283393794,95659,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95659
9,1714485379,-162697603103351,95660,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95660
10,1714493913,-192721997666613,95661,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95661
11,1714495087,-196852374889166,95662,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95662
12,1714496779,-202805184310426,95663,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95663
13,1714501993,-221149125399346,95664,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95664
14,1714504173,-228818820752979,95665,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95665
15,1714505415,-233188436179223,95666,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95666
16,1714505703,-234201680336033,95667,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95667
17,1714505899,-234891249276084,95668,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95668
18,1714507435,-240295218112405,95669,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95669
19,1714507607,-240900350039388,95670,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95670
20,1714507607,-240900350039388,95671,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95671
21,1714507613,-240921459292654,95672,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95672
22,1714507733,-239866120093286,95673,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95673
23,1714507961,-237860975614487,95674,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95674
24,1714507961,-237860975614487,95675,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95675
25,1714507967,-237808208654519,95676,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95676
26,1714508365,10298257319954,95677,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95677
27,1714508371,14038555801981,95678,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95678
28,1714508385,19079106535085,95679,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95679
29,1714508659,117729885168702,95680,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95680
30,1714508659,117729885168702,95681,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95681
31,1714508665,119890121197175,95682,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95682
32,1714509037,252679715256641,95683,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95683
33,1714510497,773843175812612,95684,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95684
34,1714510503,775984943458732,95685,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95685
35,1714511149,1000616350232698,95686,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95686
36,1714511149,1000616350232698,95687,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95687
37,1714511155,1002702710047936,95688,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95688
38,1714511801,1025166200155236,95689,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95689
39,1714512425,1046864679763525,95690,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95690
40,1714512431,1047073318990527,95691,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95691
41,1714512467,1044434641159910,95692,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95692
42,1714515289,837591617882069,95693,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95693
43,1714516269,765760943604152,95694,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95694
44,1714518723,585891071483733,95695,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95695
45,1714524557,158278669710903,95696,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95696
46,1714525171,113274553377596,95697,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95697
47,1714527827,-81401233236842,95698,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95698
48,1714530431,-272265596318166,95699,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95699
49,1714530437,-272705375956602,95700,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95700
50,1714530449,-272661938512842,95701,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95701
51,1714531793,-267796944811634,95702,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95702
52,1714531795,-267789705237674,95703,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95703
53,1714531795,-267789705237674,95704,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95704
54,1714531799,-267775226089754,95705,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95705
55,1714531801,-268997163689813,95706,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95706
56,1714531813,-269287656374470,95707,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95707
57,1714531819,-269432902716798,95708,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95708
58,1714532623,-266514758746742,95709,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95709
59,1714534191,-260823652098673,95710,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95710
60,1714534197,-260801874904867,95711,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95711
61,1714534281,-272683761243499,95712,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95712
62,1714534287,-273532467410544,95713,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95713
63,1714534301,-273481795748732,95714,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95714
64,1714535091,-270622466260729,95715,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95715
65,1714535091,-270622466260729,95716,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95716
66,1714535097,-270600749834238,95717,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95717
67,1714536813,-7653872357765,95718,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95718
68,1714538001,174386273587485,95719,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95719
69,1714538699,281342520952623,95720,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95720
70,1714539581,416493538396824,95721,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95721
71,1714541561,719893781638908,95722,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95722
72,1714541567,720813176315399,95723,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95723
73,1714541567,720813176315399,95724,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95724
74,1714542321,702759258770084,95725,0x509072a5ae4a87ac89fc8d64d94adcb44bd4b88e-95725
