,market_id,timestamp,funding_rate,time_hour,funding_rate_apy,Binance,Bybit,OKX,Synthetix
299,AAVE-USD,1716915600,5.2270481068280066e-05,2024-05-28 17:00,0.5807152706233114,0.1907668697619549,0.1205739614907523,0.0972733933460594,2.5201045564509372
300,AAVE-USD,1716912000,3.851783760902257e-05,2024-05-28 16:00,0.4013131472759554,0.1909876948084523,0.1208118051324655,0.097406073343514,
301,AAVE-USD,1716908400,3.116258548126177e-05,2024-05-28 15:00,0.3138739611125301,0.1911531872107925,0.1200800938077291,0.0971265424993308,
302,AAVE-USD,1716904800,3.4019481772278336e-05,2024-05-28 14:00,0.3471693203618458,0.1910370362902314,0.119969255902222,0.0976194306233833,
303,AAVE-USD,1716901200,2.588234219565753e-05,2024-05-28 13:00,0.2544865728041725,0.1915735611098259,0.1205334382986151,0.0980611655970742,
304,AAVE-USD,1716897600,3.682061290047505e-05,2024-05-28 12:00,0.3806337473134698,0.1921725977914619,0.1220647612259879,0.0979701572036249,1.361751881189304
305,AAVE-USD,1716894000,2.962571313802021e-05,2024-05-28 11:00,0.2963043429884144,0.1924011636057598,0.1219463644082945,0.0980027847095268,
306,AAVE-USD,1716890400,3.821423439722975e-05,2024-05-28 10:00,0.3975913592394173,0.1928240931378377,0.1226847043913339,0.0981047969959254,1.0014452148105233
307,AAVE-USD,1716886800,4.7726906771951e-05,2024-05-28 09:00,0.5190387395665494,0.1919992641860368,0.1222683809225249,0.0979304260476991,0.7527068613578087
308,AAVE-USD,1716883200,5.117850415275473e-05,2024-05-28 08:00,0.5656674590902935,0.1919756042293852,0.1216614018059578,0.0974919880753426,
309,AAVE-USD,1716879600,3.808691986264873e-05,2024-05-28 07:00,0.3960335883465919,0.1911322565189417,0.1223603529015022,0.0965669498066017,0.3637821790487381
310,AAVE-USD,1716876000,3.984783004754485e-05,2024-05-28 06:00,0.4177343037638761,0.1925342114143506,0.1222864070175244,0.096831026259021,0.3315334559260016
311,AAVE-USD,1716872400,4.23567953607745e-05,2024-05-28 05:00,0.4492376643177562,0.1923160239240806,0.1218548041482607,0.0973771402163417,0.3168957782605924
312,AAVE-USD,1716868800,6.412519613695717e-05,2024-05-28 04:00,0.7536839826490229,0.1907160663635227,0.1216460419380667,0.0986491026611169,0.304612732892829
313,AAVE-USD,1716865200,4.5391845612856504e-05,2024-05-28 03:00,0.4882836499403695,0.1906996147137079,0.119363929334529,0.1007565015529472,0.2912839189832585
314,AAVE-USD,1716861600,4.284621179724646e-05,2024-05-28 02:00,0.455464035875867,0.192302043425399,0.1182530272001531,0.1006381429891996,0.3881533417646171
315,AAVE-USD,1716858000,5.559906381878244e-05,2024-05-28 01:00,0.6274823657296551,0.1923820125222222,0.1183608578001549,0.0988523302760822,1.3231268863996182
316,AAVE-USD,1716854400,6.0195921094432696e-05,2024-05-28 00:00,0.694352053249768,0.1920706253528226,0.1175114156034156,0.0991319032851936,1.6377938116237505
317,AAVE-USD,1716850800,5.720492964186345e-05,2024-05-27 23:00,0.6505372666790883,0.1914569387712827,0.1169694435699453,0.0990624907359942,1.9975639004592751
318,AAVE-USD,1716847200,6.479758262385385e-05,2024-05-27 22:00,0.7640431771999627,0.1917359121296442,0.1165955115009425,0.0990905296053135,
319,AAVE-USD,1716843600,7.312791223627155e-05,2024-05-27 21:00,0.8975756342551573,0.1914125626622447,0.1172333691174505,0.0994078157361095,2.6372041535396087
320,AAVE-USD,1716840000,5.570874260551626e-05,2024-05-27 20:00,0.6290466925918543,0.192395484826916,0.1172107309645682,0.0986915424062957,
321,AAVE-USD,1716836400,6.401040803764124e-05,2024-05-27 19:00,0.7519215758324258,0.1925316001872883,0.1174287407586696,0.0993235446096763,3.0168705156250044
322,AAVE-USD,1716832800,8.231329400050719e-05,2024-05-27 18:00,1.056560198314381,0.1924545062802081,0.1180268753563322,0.0991411818894618,
323,AAVE-USD,1716829200,4.1861707717814905e-05,2024-05-27 17:00,0.4429662406987553,0.1931410196130187,0.118145566915272,0.0988400944132343,
324,AAVE-USD,1716825600,3.5873478674518704e-05,2024-05-27 16:00,0.369226575059675,0.1926498161640191,0.1176410868399842,0.0984347155629836,3.825270605727999
325,AAVE-USD,1716822000,4.919099118782587e-06,2024-05-27 15:00,0.0440331087242544,0.1902062489874187,0.118511473222012,0.097396052398383,3.812748947735524
326,AAVE-USD,1716818400,1.2627779702141587e-05,2024-05-27 14:00,0.1169688715102867,0.1901851134020034,0.1189288098830589,0.0972114863041024,3.4593490208525033
327,AAVE-USD,1716814800,2.4886675891170796e-05,2024-05-27 13:00,0.2435927484788558,0.1892662605665303,0.1188579925677812,0.0975189414522621,3.5066415854267325
328,AAVE-USD,1716811200,-1.4185113409918354e-05,2024-05-27 12:00,-0.1168519936476778,0.1891880625869393,0.1185351045849649,0.0976233124153693,
329,AAVE-USD,1716807600,1.372594373278369e-05,2024-05-27 11:00,0.1277657261335709,0.1891194385229178,0.1185269437768685,0.0973637432830869,3.5629391105314214
330,AAVE-USD,1716804000,1.2978353520674575e-05,2024-05-27 10:00,0.1204043412083046,0.1887882993862129,0.1184649025410917,0.0974244573293467,
331,AAVE-USD,1716800400,3.078220994811137e-05,2024-05-27 09:00,0.3095034361592135,0.1907343694168781,0.1184246289453518,0.0976168948472626,
332,AAVE-USD,1716796800,3.113094774068196e-05,2024-05-27 08:00,0.3135098871962867,0.1916294760426755,0.118604966509626,0.0980144101454587,
333,AAVE-USD,1716793200,1.7119475314739455e-05,2024-05-27 07:00,0.1617939511275412,0.1910863146127441,0.1186467524750278,0.098193616110024,
334,AAVE-USD,1716789600,6.98665626669377e-06,2024-05-27 06:00,0.0631145930418748,0.1901635091035678,0.118457615129248,0.097743402363617,3.30077937125722
335,AAVE-USD,1716786000,1.230878742055368e-05,2024-05-27 05:00,0.1138520402232985,0.1898738174221848,0.1179442539693025,0.0982763456605462,3.2494208579170314
336,AAVE-USD,1716782400,-1.411370034636945e-05,2024-05-27 04:00,-0.1162993346307519,0.190280721686411,0.117659701808221,0.0978177801025579,
337,AAVE-USD,1716778800,2.103342596245182e-05,2024-05-27 03:00,0.2023174151121156,0.1900609396384383,0.1175768110463169,0.0981242988316282,3.1374770249834927
338,AAVE-USD,1716775200,2.2787177138765316e-05,2024-05-27 02:00,0.2209306519811305,0.1900645877911118,0.1174772377007735,0.0973748693346254,2.9300598439925216
339,AAVE-USD,1716771600,2.833543730547515e-05,2024-05-27 01:00,0.2817353656916508,0.1907215285702481,0.117379158065989,0.0976613138396274,2.881716304107527
340,AAVE-USD,1716768000,2.3179434775856772e-05,2024-05-27 00:00,0.2251331051496361,0.1911314740702316,0.1175795772929426,0.0977603256213563,
341,AAVE-USD,1716764400,4.2063298074589513e-05,2024-05-26 23:00,0.4455165644420344,0.1908464361199529,0.1178322668560223,0.0977817565126499,2.7903834013355513
342,AAVE-USD,1716760800,4.3326836730665445e-05,2024-05-26 22:00,0.4616045919378586,0.1905392816825935,0.118218723916265,0.0977209986791354,
343,AAVE-USD,1716757200,2.238733382150822e-05,2024-05-26 21:00,0.2166617637022139,0.1899430842606755,0.1191474017836018,0.0970889199350615,2.661440016064867
344,AAVE-USD,1716753600,2.3855374980398933e-05,2024-05-26 20:00,0.2324087556943785,0.1899015002249282,0.1192447992611598,0.0970175463139988,2.6208528757696183
345,AAVE-USD,1716750000,5.0260397495925325e-05,2024-05-26 19:00,0.5531265341478031,0.1898362349762856,0.1191303503211862,0.0968557656671729,2.585111526570163
346,AAVE-USD,1716746400,6.937283404361824e-05,2024-05-26 18:00,0.8361756325462091,0.1898102471152762,0.1194101111415122,0.0967433139381577,2.69309768005573
347,AAVE-USD,1716742800,6.352071319843171e-05,2024-05-26 17:00,0.7444228842390794,0.1899075970415245,0.1192052584615244,0.0967293843676628,2.719782032878559
348,AAVE-USD,1716739200,9.817282330577564e-05,2024-05-26 16:00,1.3630466052012982,0.1889992029752092,0.1191510279395815,0.0964114659697421,2.848134988419969
349,AAVE-USD,1716735600,0.0001137827163389,2024-05-26 15:00,1.7092718093066457,0.1898230130110594,0.1195556375426893,0.0958333160752389,2.934191250478269
350,AAVE-USD,1716732000,0.0001087015357917,2024-05-26 14:00,1.591336337568262,0.1898769439182344,0.1194619863038859,0.0958443426346449,2.9066421958400266
351,AAVE-USD,1716728400,9.321263650378548e-05,2024-05-26 13:00,1.2625774817655064,0.1897363508986125,0.1194115122803434,0.0957425401492271,2.820595912375339
352,AAVE-USD,1716724800,6.231327110750107e-05,2024-05-26 12:00,0.726070173084139,0.1904270353287815,0.1192337450486695,0.0955798077774114,2.794438878124222
353,AAVE-USD,1716721200,5.7202552707012366e-05,2024-05-26 11:00,0.6505029015991075,0.1906178812779426,0.1193301981559986,0.0954011958625915,2.686864837509791
354,AAVE-USD,1716717600,6.237968440197028e-05,2024-05-26 10:00,0.727074596508269,0.1904411893607045,0.119452344130287,0.0954061612430092,2.6384031044975123
355,AAVE-USD,1716714000,7.443547930632731e-05,2024-05-26 09:00,0.9194343474333948,0.1899292357817605,0.1193667987823625,0.0954173034461463,2.5848265058767224
356,AAVE-USD,1716710400,6.243500137871003e-05,2024-05-26 08:00,0.7279116471986598,0.1904152013315996,0.1194583186940476,0.0954180830448658,2.56054708051987
357,AAVE-USD,1716706800,6.210839440950714e-05,2024-05-26 07:00,0.7229753311894656,0.1902069396140406,0.1196200880892652,0.095398857104384,
358,AAVE-USD,1716703200,8.431698612813156e-05,2024-05-26 06:00,1.0929732470228526,0.190299044117105,0.1194503616044462,0.0954853105214277,
359,AAVE-USD,1716699600,8.372796389384571e-05,2024-05-26 05:00,1.0822025672223274,0.1903535569702559,0.1194654406560304,0.0953842969472207,2.3246548555541606
360,AAVE-USD,1716696000,7.977012805224423e-05,2024-05-26 04:00,1.011254088387425,0.1905069700192063,0.1195531275014569,0.095321105226714,2.2960905774506957
361,AAVE-USD,1716692400,6.085275647633433e-05,2024-05-26 03:00,0.704128656156443,0.1904019859716479,0.1192661969951005,0.0953347171039558,
362,AAVE-USD,1716688800,8.352967334965756e-05,2024-05-26 02:00,1.0785891703330002,0.1904364322316698,0.1190236309807746,0.0952533961445538,2.3019740835353013
363,AAVE-USD,1716685200,5.7756663701784646e-05,2024-05-26 01:00,0.6585334759017287,0.190320703001332,0.1189449100353878,0.0952986310081964,2.3027910636574576
364,AAVE-USD,1716681600,4.8287877828238776e-05,2024-05-26 00:00,0.5265214688193891,0.1905133436502151,0.1191420732809642,0.0953270896346811,
365,AAVE-USD,1716678000,5.679806152792319e-05,2024-05-25 23:00,0.6446652853360573,0.1905558093262049,0.118880301576983,0.0952803305708771,
366,AAVE-USD,1716674400,7.056077366453316e-05,2024-05-25 22:00,0.8553819374852567,0.1904564774678458,0.1191137973265283,0.0953584513452501,2.310397473388055
367,AAVE-USD,1716670800,5.962507870404792e-05,2024-05-25 21:00,0.6859009654625918,0.1900021668333182,0.1192424486111873,0.0953520350141114,
368,AAVE-USD,1716667200,5.934897352970197e-05,2024-05-25 20:00,0.6818284775494374,0.1898378502804385,0.1192107867614142,0.095377364749134,
369,AAVE-USD,1716663600,7.346445855882073e-05,2024-05-25 19:00,0.9031778071969904,0.18987934090403,0.1192563800399579,0.0955231780173697,2.317898832298018
370,AAVE-USD,1716660000,6.11652015913193e-05,2024-05-25 18:00,0.7087989925743221,0.1900782033166421,0.1190833324027738,0.0955372482185439,
371,AAVE-USD,1716656400,5.641726819397582e-05,2024-05-25 17:00,0.6391885433827049,0.1897652288848854,0.1191371429129222,0.0955665887071268,
372,AAVE-USD,1716652800,4.369282277154287e-05,2024-05-25 16:00,0.4662978665747743,0.190348878384571,0.1190984767241103,0.0952078753505774,1.9507739768247785
373,AAVE-USD,1716649200,5.921012386312443e-05,2024-05-25 15:00,0.679784195448949,0.1901952120473524,0.1190488994046778,0.095259799906316,1.908466566590724
374,AAVE-USD,1716645600,6.216820730666087e-05,2024-05-25 14:00,0.7238782834604394,0.1904280910102398,0.1186085229356503,0.0957799126216911,
375,AAVE-USD,1716642000,6.705617098280535e-05,2024-05-25 13:00,0.7992903980821042,0.190486337414665,0.118409816766638,0.0960929555757965,1.6232281642589437
376,AAVE-USD,1716638400,5.961356611644731e-05,2024-05-25 12:00,0.6857309606084305,0.1909513680568313,0.1185321538673789,0.0961792356831807,1.4151635805953142
377,AAVE-USD,1716634800,5.9217850897540334e-05,2024-05-25 11:00,0.6798978951758949,0.1927233839039881,0.1181785878486136,0.0963995333661777,1.3783365272424997
378,AAVE-USD,1716631200,4.5696414429511966e-05,2024-05-25 10:00,0.4922595451537017,0.1919514879996455,0.1181049830877958,0.0957752814852552,1.449126013822571
379,AAVE-USD,1716627600,4.40345447353504e-05,2024-05-25 09:00,0.470693589537948,0.1914455119611964,0.1178733553410613,0.0954878773613177,
380,AAVE-USD,1716624000,3.82340857653675e-05,2024-05-25 08:00,0.3978344094020478,0.1910842542452673,0.1179098654119445,0.0951826814350882,
381,AAVE-USD,1716620400,4.936483327800223e-05,2024-05-25 07:00,0.5409903070857955,0.190779111397098,0.1176421208608724,0.0949508430550549,1.77406971770244
382,AAVE-USD,1716616800,4.796463441086777e-05,2024-05-25 06:00,0.5222052732992972,0.1898204337680786,0.1176096841446214,0.0950166511069803,
383,AAVE-USD,1716613200,4.505599716783366e-05,2024-05-25 05:00,0.4839117033277313,0.1897138950687642,0.1175216902963425,0.0950542266510305,
384,AAVE-USD,1716609600,2.9343807162101284e-05,2024-05-25 04:00,0.2931071677454038,0.1895356701935731,0.1186521289607167,0.0950125507266346,
385,AAVE-USD,1716606000,2.304276850756065e-05,2024-05-25 03:00,0.2236672915565631,0.1899059555879656,0.1176904487552645,0.0950083064894422,
386,AAVE-USD,1716602400,1.0924310373018525e-05,2024-05-25 02:00,0.1004249640578425,0.1898036557981461,0.1170636628780232,0.094770907162424,2.13209976403881
387,AAVE-USD,1716598800,1.6577850802984634e-05,2024-05-25 01:00,0.1562948165045519,0.1890562209172792,0.116889500441405,0.0948070597975052,2.1282705156349437
388,AAVE-USD,1716595200,1.4518575381599603e-05,2024-05-25 00:00,0.1356234520628949,0.1891427163618175,0.1169082064818509,0.0947897504957375,2.089355444219689
389,AAVE-USD,1716591600,1.092303640804324e-05,2024-05-24 23:00,0.100412683591845,0.1891887135646179,0.1175933226062286,0.0949920370661043,
390,AAVE-USD,1716588000,7.952564409039231e-06,2024-05-24 22:00,0.0721480797656441,0.1897809251520497,0.1172824796360516,0.0950520205210319,
391,AAVE-USD,1716584400,-3.317400192042756e-06,2024-05-24 21:00,-0.0286422790842245,0.1908718468460823,0.1171483661219172,0.0950011009156959,1.8129924830602628
392,AAVE-USD,1716580800,1.4419135135139671e-05,2024-05-24 20:00,0.1346346594174383,0.1912637412661728,0.115218458889001,0.0952833286556691,1.732029348257591
393,AAVE-USD,1716577200,1.795363357459908e-05,2024-05-24 19:00,0.1703143855498912,0.1916067757773312,0.1152561004820715,0.0961099254211883,
394,AAVE-USD,1716573600,-2.336178049550922e-06,2024-05-24 18:00,-0.0202569578822244,0.191495211556681,0.1144052471003678,0.0912628584979891,
