,market_id,timestamp,funding_rate,time_hour,funding_rate_apy,Binance,Bybit,OKX
584,BNB-USD,1715889600,-5.5674456219000155e-05,2024-05-16 20:00,-0.3859763375761077,0.18582705510845487,0.11228363397751395,0.08143640386520001
585,BNB-USD,1715886000,-5.0262800595073425e-05,2024-05-16 19:00,-0.3561652588905524,0.18461916757545627,0.11211372634595484,0.0821727426344645
586,BNB-USD,1715882400,-2.899808993055166e-05,2024-05-16 18:00,-0.22432910330840994,0.1836638896096079,0.11148287249372113,0.08278336006664633
587,BNB-USD,1715878800,-3.7983020488078673e-05,2024-05-16 17:00,-0.2830416853991745,0.18911708212256229,0.11116904938225036,0.08281832284403645
588,BNB-USD,1715875200,-3.9729173918142236e-05,2024-05-16 16:00,-0.2939254676286194,0.19042579718471386,0.11231230662304892,0.08985346600338717
589,BNB-USD,1715871600,-4.0895506985939417e-05,2024-05-16 15:00,-0.30110304593626835,0.1870772412331212,0.1118243525613436,0.08905838846237946
590,BNB-USD,1715868000,-2.1910402269981284e-05,2024-05-16 14:00,-0.17464132256684517,0.1873858302605258,0.11499548276233251,0.09026077807650945
591,BNB-USD,1715864400,-3.601153384427844e-05,2024-05-16 13:00,-0.27055165093726385,0.1875783474173749,0.11405390508156632,0.0902209317182674
592,BNB-USD,1715860800,-4.46460294286558e-05,2024-05-16 12:00,-0.32369285428959804,0.18640833283444191,0.11193927430761441,0.09071298934226535
593,BNB-USD,1715857200,-2.918217154977046e-05,2024-05-16 11:00,-0.22557894364855569,0.18699788749733326,0.11171438490637797,0.09005465035482674
594,BNB-USD,1715853600,-2.8851648813716266e-05,2024-05-16 10:00,-0.22333338659487045,0.18649692209703006,0.11128601863665799,0.08988092408488035
595,BNB-USD,1715850000,-3.285954477669542e-05,2024-05-16 09:00,-0.2501291907715111,0.18590313666877356,0.11192794545459472,0.08982667684236989
596,BNB-USD,1715846400,-2.181408446334555e-05,2024-05-16 08:00,-0.1739446220379357,0.18595787686218945,0.11204410009526078,0.08939007644283414
597,BNB-USD,1715842800,-1.6899589294420318e-05,2024-05-16 07:00,-0.1376048072773074,0.18593616745107577,0.11080561231283204,0.08900880851559889
598,BNB-USD,1715839200,-1.5212105406101202e-05,2024-05-16 06:00,-0.12476167382125725,0.1862747340204558,0.11092605736565342,0.0896071736978088
599,BNB-USD,1715835600,-1.7284536802097143e-05,2024-05-16 05:00,-0.14050807650277064,0.18577402161565915,0.11061714882978024,0.09025563306357265
600,BNB-USD,1715832000,-2.5025163574817755e-05,2024-05-16 04:00,-0.19685754394973143,0.18602825340044982,0.11071417321370514,0.08939173442049086
601,BNB-USD,1715828400,-3.1150949516339244e-05,2024-05-16 03:00,-0.2388208752910046,0.18584120642879065,0.11046253780344761,0.08925639686192066
602,BNB-USD,1715824800,-5.057486862332896e-05,2024-05-16 02:00,-0.3579230051166734,0.18552114222013594,0.10958156534095043,0.08897899962833677
603,BNB-USD,1715821200,-6.064140071901652e-05,2024-05-16 01:00,-0.4121213781822062,0.18578212253914672,0.10954723249158649,0.09002503962853847
604,BNB-USD,1715817600,-7.894460743851889e-05,2024-05-16 00:00,-0.49921682692854696,0.1856628861606926,0.1097692669764414,0.09049192281365093
605,BNB-USD,1715814000,-8.668969617597091e-05,2024-05-15 23:00,-0.532069106091809,0.18712730465224303,0.10968483476107393,0.09059063477676066
606,BNB-USD,1715810400,-9.751729393759926e-05,2024-05-15 22:00,-0.5744160911184029,0.1862312001079227,0.10930884898573034,0.09039575081870055
607,BNB-USD,1715806800,-0.00010241419093752611,2024-05-15 21:00,-0.5922880081238042,0.18564232445111029,0.10932878670757451,0.0908159612277677
608,BNB-USD,1715803200,-0.00012298257534276634,2024-05-15 20:00,-0.6595182020605742,0.18486613396254947,0.10899958189287373,0.09091728252564568
609,BNB-USD,1715799600,-0.00013796061886379047,2024-05-15 19:00,-0.7013904446943331,0.1854603870212117,0.10910310321380368,0.09157020199447641
610,BNB-USD,1715796000,-0.00011012186168973957,2024-05-15 18:00,-0.6189103492744179,0.18481148302968653,0.10891952642770164,0.0918329686296524
611,BNB-USD,1715792400,-0.00011895897014707266,2024-05-15 17:00,-0.6473018072583852,0.18517673087776565,0.10890080120148582,0.09152328048106262
612,BNB-USD,1715788800,-0.00011789835424394581,2024-05-15 16:00,-0.6440092280868925,0.18421191511989798,0.10844778711070613,0.0915459641398435
613,BNB-USD,1715785200,-0.0001550106439949485,2024-05-15 15:00,-0.7428250010957256,0.1818240743486801,0.10915009141377663,0.08602926403364997
614,BNB-USD,1715781600,-0.000207495525301091,2024-05-15 14:00,-0.8376254224955778,0.179964469552093,0.10860132295606584,0.08505873969270072
615,BNB-USD,1715778000,-0.00017483559719845868,2024-05-15 13:00,-0.7838307757986739,0.18020586643297976,0.10841652986504924,0.08318647856294681
616,BNB-USD,1715774400,-0.00013632880485695519,2024-05-15 12:00,-0.6970906649856566,0.17645898512980152,0.10760323866586163,0.08230667944917514
617,BNB-USD,1715770800,-0.0001296228146963956,2024-05-15 11:00,-0.6787608623751504,0.17673402483351786,0.10805089046030414,0.0823526599853357
618,BNB-USD,1715767200,-0.0001072470135070927,2024-05-15 10:00,-0.6091901757618721,0.17713368176031596,0.10834719640010149,0.08207447200943196
619,BNB-USD,1715763600,-0.0001016063717349613,2024-05-15 09:00,-0.5893923067407483,0.17818635464647858,0.1082035209296146,0.08321092235288163
620,BNB-USD,1715760000,-7.5814329812593e-05,2024-05-15 08:00,-0.48529363493695044,0.1782597921283784,0.10767164139112495,0.08315251197916562
621,BNB-USD,1715756400,-8.908261046942551e-05,2024-05-15 07:00,-0.5417765941936385,0.17823057396315267,0.1072909472582273,0.08368524806694566
622,BNB-USD,1715752800,-8.849106849123073e-05,2024-05-15 06:00,-0.5393957480628631,0.1784262140252646,0.1075709921431196,0.08376329015307982
623,BNB-USD,1715749200,-9.255001770608164e-05,2024-05-15 05:00,-0.5554868649673438,0.1784543919639514,0.1075130022293731,0.08387977636419164
624,BNB-USD,1715745600,-0.00011430654615053929,2024-05-15 04:00,-0.632628829283169,0.1786616185442993,0.10734040690510627,0.0840815445038392
625,BNB-USD,1715742000,-0.0001248704105565205,2024-05-15 03:00,-0.6651032815525773,0.17855900715957063,0.10720160616763574,0.08462281258046023
626,BNB-USD,1715738400,-0.00011270673952641771,2024-05-15 02:00,-0.627443539462889,0.17884802452967463,0.10708667155340179,0.08466374902374563
627,BNB-USD,1715734800,-0.00013995605020520515,2024-05-15 01:00,-0.7065654907973056,0.17902068669480076,0.106564284335396,0.08491640866004402
628,BNB-USD,1715731200,-8.658635312366705e-05,2024-05-15 00:00,-0.5316452666682911,0.17893861835443925,0.10666305809871424,0.08530562093273142
629,BNB-USD,1715727600,-0.00012119108393177035,2024-05-14 23:00,-0.6541320522660905,0.1789608193555774,0.10640207178279848,0.08501530542583602
630,BNB-USD,1715724000,-0.00012394030884715562,2024-05-14 22:00,-0.6623631580167368,0.17871730237630845,0.10628422425296624,0.08502191074391185
631,BNB-USD,1715720400,-0.00013129346096386923,2024-05-14 21:00,-0.6834285229309809,0.17892609820677752,0.10641389715358418,0.08515978810910596
632,BNB-USD,1715716800,-0.00014021082517107582,2024-05-14 20:00,-0.707219747641231,0.17931673776190182,0.10570229730597935,0.08561946613822102
633,BNB-USD,1715713200,-0.00013895340793533033,2024-05-14 19:00,-0.7039764984275805,0.17969202063831768,0.105535269202363,0.08577235098685265
634,BNB-USD,1715709600,-0.00014992019225692658,2024-05-14 18:00,-0.7310955963134265,0.1796941258956435,0.10542382612217072,0.08313830420588086
635,BNB-USD,1715706000,-0.0002445523239500328,2024-05-14 17:00,-0.8826436621552283,0.17840746781185324,0.10532680235084158,0.08486032958307121
