snapped_at,price,market_cap,total_volume
2020-11-23 00:00:00 UTC,0.12545252076093966,5346380.6980544245,191320.2586945616
2020-11-24 00:00:00 UTC,0.11810315767643709,5229180.651765273,162999.64413002893
2020-11-25 00:00:00 UTC,0.11396252580591197,5309550.550255622,169179.16784354058
2020-11-26 00:00:00 UTC,0.07439231700378655,8598947.579235032,2399961.203841928
2020-11-27 00:00:00 UTC,0.07890899320135748,9844128.402111506,411216.13415046956
2020-11-28 00:00:00 UTC,0.08217486007686557,10533064.768567096,312998.7831460978
2020-11-29 00:00:00 UTC,0.0827577231010026,10920629.296598034,131789.90186082697
2020-11-30 00:00:00 UTC,0.08382529222018661,11466831.800700177,111327.37904557821
2020-12-01 00:00:00 UTC,0.07818627607630607,10934753.396505501,155833.63380759244
2020-12-02 00:00:00 UTC,0.07037304172905877,17813264.347783066,342242.1655984003
2020-12-03 00:00:00 UTC,0.06708620454091983,17882342.870547693,466491.5925713753
2020-12-04 00:00:00 UTC,0.08614461567377668,31146749.87222889,3824821.761809786
2020-12-05 00:00:00 UTC,0.09485532019581248,35318458.944928825,1231349.5193637393
2020-12-06 00:00:00 UTC,0.09600897049421767,36126185.5384379,210249.98518643345
2020-12-07 00:00:00 UTC,0.09049425046214718,34421632.281852,203459.811199459
2020-12-08 00:00:00 UTC,0.09190163460475947,35293625.81236394,390996.71127563785
2020-12-09 00:00:00 UTC,0.08920198602167005,34767465.33527191,452287.69894653733
2020-12-10 00:00:00 UTC,0.09341006901030771,36741331.67635658,563534.1612631966
2020-12-11 00:00:00 UTC,0.09058367856800142,35674788.750968195,416654.4307532289
2020-12-12 00:00:00 UTC,0.08584197681498713,33941475.586699724,1568136.7449462514
2020-12-13 00:00:00 UTC,0.08155553014496669,32226917.36720204,323017.6075032952
2020-12-14 00:00:00 UTC,0.08810630569330033,34842766.02819766,407239.708754595
2020-12-15 00:00:00 UTC,0.08564750730783058,33820422.74904417,354867.1333434211
2020-12-16 00:00:00 UTC,0.07926356090541306,31360553.854604177,294977.35702204343
2020-12-17 00:00:00 UTC,0.08064243560182732,31686002.731569976,144737.247301454
2020-12-18 00:00:00 UTC,0.0743704061837491,29276577.85143645,346631.049047103
2020-12-19 00:00:00 UTC,0.06892186655634101,27102749.956444435,1837292.6406445578
2020-12-20 00:00:00 UTC,0.06849454429581428,27059033.725045264,194930.9783589354
2020-12-21 00:00:00 UTC,0.06828428555450222,26991716.970338605,144067.28175672656
2020-12-22 00:00:00 UTC,0.0695484876241497,27450872.125443093,105184.11291680989
2020-12-23 00:00:00 UTC,0.07121988110771947,27919447.21252267,256198.09759597067
2020-12-24 00:00:00 UTC,0.06747689608463903,26799384.630624056,113517.20439537345
2020-12-25 00:00:00 UTC,0.06671840914624497,26308357.85685434,283215.81945126195
2020-12-26 00:00:00 UTC,0.06528140003392119,25812221.9109159,265558.9656591596
2020-12-27 00:00:00 UTC,0.06580938817147088,26002174.433055688,468964.5626362479
2020-12-28 00:00:00 UTC,0.06337890725817738,25275948.046284065,62910.73987136477
2020-12-29 00:00:00 UTC,0.06523104986505347,25788400.394412342,93236.39559976422
2020-12-30 00:00:00 UTC,0.07094833532356502,27888745.89702289,294387.3041511442
2020-12-31 00:00:00 UTC,0.0724426118256777,28664300.500571184,180179.8840616839
2021-01-01 00:00:00 UTC,0.07161115829748177,28378713.04171292,105065.16635855738
2021-01-02 00:00:00 UTC,0.06997866461885224,27661994.01837116,116011.86872828056
2021-01-03 00:00:00 UTC,0.07079980329009657,27866358.029614016,406770.81008685235
2021-01-04 00:00:00 UTC,0.06739938634598992,27294204.029664725,1043526.7000952038
2021-01-05 00:00:00 UTC,0.0986894804850205,39056868.69045492,2163549.2991429796
2021-01-06 00:00:00 UTC,0.10520129930889763,41413937.25261504,877813.7133148571
2021-01-07 00:00:00 UTC,0.1254759734292831,49259885.49268892,1963501.8409052857
