snapped_at,price,market_cap,total_volume
2024-02-20 00:00:00 UTC,0.390169525435656,0.0,34936119.481736526
2024-02-21 00:00:00 UTC,0.390169525435656,0.0,34936119.481736526
2024-02-22 00:00:00 UTC,0.2849407140621547,0.0,10137881.700285587
2024-02-23 00:00:00 UTC,0.36846979588573137,0.0,6683208.182394771
2024-02-24 00:00:00 UTC,0.3200628748470568,0.0,3217439.572979261
2024-02-25 00:00:00 UTC,0.29757220566650927,0.0,2936620.634739136
2024-02-26 00:00:00 UTC,0.3245649830808658,0.0,2120578.220928132
2024-02-27 00:00:00 UTC,0.3155800775231915,0.0,3085258.250744081
2024-02-28 00:00:00 UTC,0.3056078524166182,0.0,1420254.1600057087
2024-02-29 00:00:00 UTC,0.31709396321025923,0.0,2034249.855310052
2024-03-01 00:00:00 UTC,0.3242491828432302,0.0,1802352.7593274387
2024-03-02 00:00:00 UTC,0.3689261665680908,0.0,1725034.1136066818
2024-03-03 00:00:00 UTC,0.3432335704553503,0.0,1411688.2838612916
2024-03-04 00:00:00 UTC,0.3412344589892764,0.0,3654147.611239515
2024-03-05 00:00:00 UTC,0.3220639809640452,0.0,1159049.7332848415
2024-03-06 00:00:00 UTC,0.2978092233158213,0.0,2658898.09963755
2024-03-07 00:00:00 UTC,0.28699295454858764,0.0,702515.7277279097
2024-03-08 00:00:00 UTC,0.29898191089423454,0.0,1794344.2561449676
2024-03-09 00:00:00 UTC,0.28903008365927707,0.0,1194628.1937417206
2024-03-10 00:00:00 UTC,0.303513597964504,0.0,1256930.9294435917
2024-03-11 00:00:00 UTC,0.3014338740949958,0.0,710940.279812259
2024-03-12 00:00:00 UTC,0.2927659915539399,0.0,915753.9334553186
2024-03-13 00:00:00 UTC,0.340332157709338,0.0,2126686.3299045367
2024-03-14 00:00:00 UTC,0.4475509847002856,0.0,13340985.101421537
2024-03-15 00:00:00 UTC,0.45446464543725995,0.0,8739358.231163401
2024-03-16 00:00:00 UTC,0.41262753794535445,0.0,3420609.5748265428
2024-03-17 00:00:00 UTC,0.35216192043415895,0.0,1840714.9936205111
2024-03-18 00:00:00 UTC,0.4000370594050782,0.0,2298313.083395928
2024-03-19 00:00:00 UTC,0.36344781295430617,0.0,2865810.6185317743
2024-03-20 00:00:00 UTC,0.34377096935507223,0.0,3160298.340621379
2024-03-21 00:00:00 UTC,0.3330567936615434,0.0,4508424.92697512
2024-03-22 00:00:00 UTC,0.3118290250911148,0.0,2117421.5949671958
2024-03-23 00:00:00 UTC,0.2876917422720338,15944839.352298535,2091960.5474756681
2024-03-24 00:00:00 UTC,0.29426702758801704,16358933.379315708,630269.986613485
2024-03-25 00:00:00 UTC,0.2936984479137019,16273669.445539657,462882.2387621695
2024-03-26 00:00:00 UTC,0.29512448383724726,16353135.568065252,742443.3134118514
2024-03-27 00:00:00 UTC,0.2913502604210209,16156948.157579403,849429.0959424354
2024-03-28 00:00:00 UTC,0.29563992756667085,16403347.02196283,836576.045573817
2024-03-29 00:00:00 UTC,0.2930627940670212,16291865.27789571,1136336.7889760525
2024-03-30 00:00:00 UTC,0.2953782155585886,16356033.524614537,644236.0863159652
2024-03-31 00:00:00 UTC,0.28497934961371124,15805207.825241284,509192.90173884074
2024-04-01 00:00:00 UTC,0.27744078899501273,15391617.128046105,503161.8926953464
2024-04-02 00:00:00 UTC,0.2560339954083525,14207671.82531136,844099.9422875486
2024-04-03 00:00:00 UTC,0.23376391224198395,12999720.162193771,563937.3665091576
2024-04-04 00:00:00 UTC,0.23311423415727417,12935806.945238134,328827.46805259434
2024-04-05 00:00:00 UTC,0.23066533237212664,12801611.467057671,275492.3426467315
2024-04-06 00:00:00 UTC,0.22764343033069762,12632938.204577783,160546.0337967064
2024-04-07 00:00:00 UTC,0.24320705127546893,13499805.610697402,746445.0582046555
2024-04-08 00:00:00 UTC,0.2461846733351793,13656854.040187396,138826.41137489228
2024-04-09 00:00:00 UTC,0.25219115757573723,14018291.252158107,211973.2827229359
2024-04-10 00:00:00 UTC,0.23983078418205342,13301479.88528905,311123.929836532
2024-04-11 00:00:00 UTC,0.22999814581447667,12766987.144108351,182852.34400788648
2024-04-12 00:00:00 UTC,0.22579177801062414,12532991.987483019,116043.66914629847
2024-04-13 00:00:00 UTC,0.20703606213654646,11493664.369325666,979029.0971875049
2024-04-14 00:00:00 UTC,0.1780014485228059,9868980.321030948,293802.359891465
2024-04-15 00:00:00 UTC,0.18375396399776753,10193037.19990684,923330.1861592523
2024-04-16 00:00:00 UTC,0.18503013543805752,10272651.338851301,355491.43008766964
2024-04-17 00:00:00 UTC,0.18338960045379724,11560292.314449461,804162.2310327988
2024-04-18 00:00:00 UTC,0.17443863127831738,11005486.330512147,262548.17026190605
2024-04-19 00:00:00 UTC,0.1739150166286554,10969252.818177499,182533.12498526124
2024-04-20 00:00:00 UTC,0.16414908700568318,10451570.042575734,283884.4128588097
2024-04-21 00:00:00 UTC,0.16019797390068446,10739937.517334795,932684.3681687994
2024-04-22 00:00:00 UTC,0.14978608804094065,11179938.897230178,546010.8800458764
2024-04-23 00:00:00 UTC,0.14550827483311257,10132805.590934228,508916.5904600327
2024-04-24 00:00:00 UTC,0.13566544549258766,24643863.407888107,588460.7218210223
2024-04-25 00:00:00 UTC,0.1247442364021685,22642705.027565744,956763.9637767104
2024-04-26 00:00:00 UTC,0.12583943658093144,22872430.825486545,576117.9081673669
2024-04-27 00:00:00 UTC,0.12868961268987322,23371461.26251817,888501.5311811116
2024-04-28 00:00:00 UTC,0.12542284795909503,22766643.22423249,1364933.8714887307
